@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-E(A-MEAN)/SD-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,4,6,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute flag numeric
@attribute dst_bytes numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
-0.010092,-0.558813,0.826866,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.349275,3.308985,-0.039309,probe
-0.010074,0.062619,-0.349275,-0.608766,-0.037778,normal
-0.009975,-0.558813,-0.349275,-0.608766,-0.035515,normal
-0.009951,-0.558813,-0.349275,-0.608766,-0.030461,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010075,0.062619,-0.349275,-0.608766,-0.038836,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,probe
-0.010092,-0.636492,0.042772,1.350109,-0.039309,dos
-0.005783,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038802,normal
-0.010062,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.038544,normal
-0.009577,0.373335,-0.349275,-0.608766,-0.035189,normal
-0.00996,-0.558813,-0.349275,-0.608766,-0.033737,normal
0.900234,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,3.247458,0.098779,0.370672,-0.039309,dos
-0.01006,0.062619,-0.349275,-0.608766,-0.038814,normal
-0.010074,0.062619,0.098779,-0.608766,-0.038003,normal
-0.009413,0.373335,-0.349275,-0.608766,-0.035504,normal
-0.010004,-0.558813,-0.349275,-0.608766,-0.029177,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.009581,0.373335,-0.349275,-0.608766,-0.03556,normal
-0.009982,-0.558813,-0.349275,-0.608766,-0.033692,normal
-0.009974,-0.558813,-0.349275,-0.608766,-0.010817,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.009974,-0.558813,-0.349275,-0.608766,-0.023267,normal
-0.01008,0.062619,-0.349275,-0.608766,-0.039309,normal
-0.010092,-0.636492,-0.125248,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.01,-0.558813,-0.349275,-0.608766,-0.001856,normal
-0.010009,-0.558813,-0.349275,-0.608766,-0.027365,normal
-0.010092,-0.092739,0.826866,0.370672,-0.039309,dos
-0.010092,-0.79185,0.266799,0.370672,-0.039309,dos
-0.009478,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037733,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.010081,-0.636492,-0.237262,-0.608766,-0.039309,dos
-0.010008,-0.558813,-0.349275,-0.608766,-0.035785,normal
-0.010092,-0.01506,0.882873,0.370672,-0.039309,dos
-0.009969,-0.558813,-0.349275,-0.608766,-0.030832,normal
-0.010092,0.217977,-0.013235,0.370672,-0.039309,dos
-0.010092,0.528693,0.098779,4.288422,-0.039309,dos
-0.010092,0.217977,0.042772,0.370672,-0.039309,dos
-0.009968,-0.558813,-0.349275,-0.608766,-0.035808,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,normal
-0.01008,-0.79185,-0.349275,-0.608766,-0.039309,r2l
-0.010092,3.402816,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,probe
-0.010049,-0.636492,-0.349275,-0.608766,-0.037665,normal
-0.010092,-0.714171,-0.349275,-0.608766,-0.039309,probe
-0.009991,-0.558813,-0.349275,-0.608766,-0.036348,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.009773,0.373335,-0.349275,-0.608766,-0.035099,normal
-0.010049,-0.636492,1.050893,-0.608766,-0.037654,normal
-0.010092,0.217977,0.042772,0.370672,-0.039309,dos
-0.009987,-0.558813,-0.349275,-0.608766,0.027312,normal
-0.010092,-0.636492,0.098779,1.350109,-0.039309,dos
-0.009955,-0.558813,-0.349275,-0.608766,0.112756,normal
-0.010092,2.548347,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010023,-0.092739,-0.349275,-0.608766,0.223843,normal
-0.009959,-0.558813,-0.349275,-0.608766,-0.023459,normal
-0.010081,-0.636492,-0.349275,-0.608766,-0.039309,dos
-0.01008,1.150125,-0.349275,-0.608766,-0.039309,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.037846,normal
-0.010092,0.295656,-0.069241,0.370672,-0.039309,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.010003,-0.636492,-0.349275,-0.608766,-0.039309,probe
-0.009969,-0.558813,-0.349275,-0.608766,0.000891,normal
-0.010092,3.325137,-0.013235,4.288422,-0.039309,dos
-0.009988,-0.558813,-0.349275,-0.608766,3.040076,normal
-0.010092,-0.636492,0.042772,1.350109,-0.039309,dos
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.00821,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010011,-0.558813,-0.349275,-0.608766,0.173241,normal
-0.010092,-0.636492,-0.125248,0.370672,-0.039309,dos
-0.010092,1.693878,-0.013235,1.350109,-0.039309,dos
-0.009985,-0.558813,-0.349275,-0.608766,-0.021961,normal
-0.009597,0.373335,-0.349275,-0.608766,-0.03556,normal
-0.010073,0.062619,-0.349275,-0.608766,-0.037992,normal
-0.009671,0.373335,-0.349275,-0.608766,-0.035572,normal
-0.010092,-0.714171,5.251397,1.350109,-0.039309,probe
-0.009994,-0.558813,-0.349275,-0.608766,0.019792,normal
-0.010092,3.402816,-0.069241,0.370672,-0.039309,dos
-0.010092,0.217977,-0.069241,0.370672,-0.039309,dos
-0.010092,-0.636492,0.154785,0.370672,-0.039309,dos
-0.010001,-0.558813,-0.349275,-0.608766,0.036352,normal
-0.010092,2.936742,-0.013235,0.370672,-0.039309,dos
-0.010092,1.849236,-0.013235,0.370672,-0.039309,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,0.528693,0.042772,4.288422,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038498,normal
-0.010092,-0.636492,0.098779,0.370672,-0.039309,dos
-0.010092,3.402816,0.042772,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038104,normal
-0.010092,0.451014,0.154785,0.370672,-0.039309,dos
-0.009978,-0.558813,-0.349275,-0.608766,0.770129,normal
-0.010031,-0.714171,-0.349275,-0.608766,-0.039309,normal
-0.010021,-0.558813,-0.349275,-0.608766,0.130891,normal
-0.010075,0.062619,-0.349275,-0.608766,-0.038836,normal
-0.009994,-0.558813,-0.349275,-0.608766,0.004493,normal
-0.010009,-0.558813,-0.349275,-0.608766,-0.036303,normal
-0.009943,-0.558813,-0.349275,-0.608766,-0.019744,normal
-0.009948,-0.558813,-0.349275,-0.608766,-0.030224,normal
-0.009997,-0.558813,-0.349275,-0.608766,-0.025519,normal
-0.009999,-0.558813,-0.349275,-0.608766,0.007004,normal
-0.010092,0.839409,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.092739,-0.013235,0.370672,-0.039309,dos
-0.010009,-0.558813,-0.349275,-0.608766,-0.011897,normal
-0.010074,0.062619,-0.293268,-0.608766,-0.03851,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,-0.325776,0.042772,0.370672,-0.039309,dos
-0.009999,-0.558813,-0.349275,-0.608766,0.002445,normal
-0.0098,0.917088,-0.349275,-0.608766,-0.016006,normal
-0.010015,-0.558813,-0.349275,-0.608766,0.12515,normal
-0.010074,3.791211,5.251397,-0.608766,-0.031744,probe
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,0.217977,0.042772,1.350109,-0.039309,dos
-0.010092,1.771557,-0.013235,0.370672,-0.039309,dos
-0.01008,-0.248097,-0.349275,-0.608766,-0.039309,normal
-0.010092,2.004594,-0.349275,1.350109,-0.039309,probe
-0.010092,-0.636492,-0.013235,1.350109,-0.039309,dos
-0.009582,0.917088,-0.349275,-0.608766,-0.011717,r2l
-0.009974,-0.558813,-0.349275,-0.608766,-0.036348,normal
-0.010092,1.53852,-0.069241,0.370672,-0.039309,dos
-0.009877,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010092,3.402816,-0.013235,0.370672,-0.039309,dos
-0.009979,-0.558813,-0.349275,-0.608766,0.015188,normal
-0.010009,-0.558813,-0.349275,-0.608766,-0.026386,normal
-0.009974,-0.558813,-0.349275,-0.608766,-0.022693,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.010092,-0.636492,0.042772,1.350109,-0.039309,dos
-0.009939,-0.558813,-0.349275,-0.608766,-0.036224,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010089,-0.01506,-0.349275,-0.608766,-0.039309,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.038487,normal
-0.010092,-0.636492,-0.349275,-0.608766,-0.039309,probe
-0.009724,0.373335,-0.349275,-0.608766,-0.035617,normal
-0.009981,-0.558813,-0.349275,-0.608766,-0.031924,normal
-0.010092,-0.403455,0.098779,0.370672,-0.039309,dos
-0.010073,0.062619,-0.349275,-0.608766,-0.038442,normal
-0.009933,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.009877,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.010092,1.383162,2.003007,6.247297,-0.039309,probe
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.009986,-0.558813,-0.349275,-0.608766,-0.020734,normal
-0.010026,-0.558813,-0.349275,-0.608766,-0.032735,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.010092,2.548347,-0.069241,0.370672,-0.039309,dos
-0.010092,0.839409,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,probe
-0.010005,-0.558813,-0.349275,-0.608766,0.07958,normal
-0.010092,1.460841,0.098779,1.350109,-0.039309,dos
-0.010092,-0.636492,-0.349275,1.350109,-0.039309,probe
-0.009971,-0.558813,-0.349275,-0.608766,-0.036348,normal
-0.009968,-0.558813,-0.349275,-0.608766,-0.023053,normal
-0.010092,-0.636492,0.042772,1.350109,-0.039309,dos
-0.010092,-0.714171,5.251397,1.350109,-0.039309,probe
-0.010092,3.014421,-0.069241,0.370672,-0.039309,dos
-0.010015,-0.558813,-0.349275,-0.608766,0.124092,normal
-0.010092,-0.636492,5.251397,1.350109,-0.039309,probe
-0.009954,-0.558813,-0.349275,-0.608766,-0.033917,normal
-0.00996,-0.558813,-0.349275,-0.608766,-0.030753,normal
-0.009966,-0.558813,-0.349275,-0.608766,-0.028862,normal
-0.009785,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010008,-0.558813,-0.349275,-0.608766,-0.036281,normal
-0.010092,2.548347,5.251397,1.350109,-0.039309,probe
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,-0.092739,1.27492,0.370672,-0.039309,dos
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,normal
-0.009587,0.917088,-0.349275,-0.608766,-0.01174,r2l
-0.009974,-0.558813,-0.349275,-0.608766,0.04887,normal
-0.010092,-0.636492,1.050893,-0.608766,-0.039309,probe
-0.010092,0.140298,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.009985,-0.558813,-0.349275,-0.608766,0.093055,normal
-0.009945,-0.558813,-0.349275,-0.608766,0.054994,normal
-0.010092,2.781384,0.042772,4.288422,-0.039309,dos
-0.010092,-0.79185,1.162906,0.370672,-0.039309,dos
-0.009978,-0.558813,-0.349275,-0.608766,-0.0352,normal
-0.010092,-0.79185,0.042772,0.370672,-0.039309,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
0.012531,-0.558813,-0.349275,-0.608766,0.054285,dos
-0.010031,-0.558813,-0.349275,-0.608766,0.113701,normal
-0.009956,-0.558813,-0.349275,-0.608766,-0.018697,normal
-0.010073,0.062619,-0.349275,-0.608766,-0.037868,normal
-0.010081,-0.636492,-0.349275,-0.608766,-0.039309,dos
-0.010081,-0.636492,-0.069241,-0.608766,-0.039309,dos
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.010092,0.528693,0.042772,0.370672,-0.039309,dos
-0.010075,0.062619,-0.349275,-0.608766,-0.037823,normal
-0.009582,0.373335,-0.349275,-0.608766,-0.035617,normal
-0.010092,-0.170418,-0.013235,0.370672,-0.039309,dos
-0.010092,2.159952,-0.069241,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,1.350109,-0.039309,dos
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010092,1.305483,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.010092,0.606372,0.042772,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010075,0.062619,-0.349275,-0.608766,-0.038836,normal
-0.010092,2.859063,-0.013235,0.370672,-0.039309,dos
-0.009955,-0.558813,-0.349275,-0.608766,-0.030618,normal
-0.010092,0.295656,0.042772,1.350109,-0.039309,dos
-0.010092,2.159952,-0.013235,0.370672,-0.039309,dos
-0.010092,0.217977,-0.013235,0.370672,-0.039309,dos
-0.009877,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010092,2.936742,0.042772,0.370672,-0.039309,dos
-0.010092,-0.714171,5.251397,1.350109,-0.039309,probe
-0.010074,0.062619,-0.181255,-0.608766,-0.037879,normal
-0.010092,-0.01506,-0.013235,4.288422,-0.039309,dos
-0.00996,-0.558813,-0.349275,-0.608766,-0.03108,normal
-0.010092,1.771557,0.042772,0.370672,-0.039309,dos
-0.006639,-0.714171,3.179148,-0.608766,-0.039309,normal
-0.009978,-0.558813,-0.349275,-0.608766,-0.035515,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.01,-0.558813,-0.349275,-0.608766,-0.028918,normal
-0.010079,0.062619,-0.349275,-0.608766,-0.038262,normal
-0.009958,-0.558813,-0.349275,-0.608766,-0.005582,normal
-0.010092,-0.714171,5.251397,1.350109,-0.039309,probe
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.009147,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.009351,3.480495,-0.349275,2.329547,0.072904,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.009961,-0.558813,-0.349275,-0.608766,-0.030427,normal
-0.009955,-0.558813,-0.349275,-0.608766,-0.023616,normal
-0.010092,0.295656,-0.013235,0.370672,-0.039309,dos
-0.010092,1.926915,-0.069241,0.370672,-0.039309,dos
-0.01008,-0.248097,5.251397,-0.608766,-0.039309,normal
-0.010009,-0.558813,-0.349275,-0.608766,0.050525,normal
-0.010081,-0.636492,-0.349275,-0.608766,-0.039309,dos
-0.009967,-0.558813,-0.349275,-0.608766,-0.023774,normal
-0.010092,1.693878,0.042772,0.370672,-0.039309,dos
-0.010092,1.227804,0.042772,0.370672,-0.039309,dos
-0.010092,-0.092739,-0.069241,0.370672,-0.039309,dos
-0.009941,-0.558813,-0.349275,-0.608766,-0.00709,normal
-0.010092,2.859063,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.009877,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010007,-0.558813,-0.349275,-0.608766,0.017147,normal
-0.009957,-0.558813,-0.349275,-0.608766,-0.031879,normal
-0.010049,-0.636492,-0.349275,-0.608766,-0.039309,normal
-0.010013,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,2.082273,-0.013235,4.288422,-0.039309,dos
0.012531,-0.558813,-0.349275,-0.608766,0.054285,dos
-0.010002,-0.558813,-0.349275,-0.608766,-0.007349,normal
-0.010092,2.859063,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.010092,2.392989,0.042772,4.288422,-0.039309,dos
-0.010007,-0.558813,-0.349275,-0.608766,0.015379,normal
-0.010092,2.859063,-0.013235,0.370672,-0.039309,dos
-0.010032,-0.714171,-0.349275,-0.608766,-0.038127,normal
-0.010003,-0.558813,-0.349275,-0.608766,0.010313,normal
-0.009962,-0.558813,-0.349275,-0.608766,-0.016175,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.037834,normal
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,probe
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.009967,-0.558813,-0.349275,-0.608766,0.289721,normal
-0.009877,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,0.839409,-0.013235,0.370672,-0.039309,dos
-0.009394,0.373335,-0.349275,-0.608766,-0.035594,normal
-0.009991,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.01008,-0.248097,-0.349275,-0.608766,-0.039309,normal
-0.006639,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.01,-0.558813,-0.349275,-0.608766,0.035688,normal
-0.009999,-0.558813,-0.349275,-0.608766,-0.035403,normal
-0.00974,0.373335,-0.349275,-0.608766,-0.03565,normal
-0.010005,-0.558813,-0.349275,-0.608766,-0.018337,normal
-0.009971,-0.558813,-0.349275,-0.608766,-0.031069,normal
-0.010092,1.072446,-0.013235,0.370672,-0.039309,dos
0.900234,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010004,-0.558813,-0.349275,-0.608766,-0.036315,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.009998,-0.558813,-0.349275,-0.608766,-0.024483,normal
-0.010092,-0.01506,0.042772,0.370672,-0.039309,dos
-0.01,-0.558813,-0.349275,-0.608766,-0.012764,normal
-0.010001,-0.558813,-0.349275,-0.608766,-0.029842,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010016,-0.558813,-0.349275,-0.608766,-0.030494,normal
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,normal
-0.009589,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010066,1.150125,-0.349275,-0.608766,-0.039309,normal
-0.010092,1.227804,0.042772,0.370672,-0.039309,dos
-0.010092,1.227804,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.010005,-0.558813,-0.349275,-0.608766,-0.019034,normal
-0.010001,-0.558813,-0.349275,-0.608766,0.044817,normal
-0.009967,-0.558813,-0.349275,-0.608766,-0.023774,normal
-0.010092,-0.092739,-0.349275,5.26786,-0.039309,normal
-0.010092,1.616199,0.042772,1.350109,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038397,normal
-0.009743,0.373335,-0.349275,-0.608766,-0.035549,normal
-0.010092,2.082273,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,1.305483,0.042772,1.350109,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038814,normal
-0.010092,1.693878,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.009994,-0.558813,-0.349275,-0.608766,-0.0318,normal
0.012531,-0.558813,-0.349275,-0.608766,0.054285,dos
-0.010073,0.062619,-0.349275,-0.608766,-0.037744,normal
-0.010092,-0.636492,0.042772,-0.608766,-0.039309,probe
0.012531,-0.558813,-0.349275,-0.608766,0.054285,dos
-0.010092,2.004594,-0.013235,0.370672,-0.039309,dos
-0.010049,-0.636492,-0.349275,-0.608766,-0.037665,normal
-0.010092,-0.403455,0.098779,0.370672,-0.039309,dos
-0.010092,3.0921,-0.069241,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,0.098779,0.370672,-0.039309,dos
-0.010003,-0.558813,-0.349275,-0.608766,-0.035515,normal
-0.009971,-0.558813,-0.349275,-0.608766,-0.035977,normal
-0.010092,-0.636492,5.251397,1.350109,-0.039309,probe
-0.009989,-0.558813,-0.349275,-0.608766,-0.014588,normal
-0.00997,-0.558813,-0.349275,-0.608766,-0.02222,normal
-0.010092,-0.79185,2.115021,0.370672,-0.039309,dos
-0.009239,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.009954,-0.558813,-0.349275,-0.608766,-0.024382,normal
-0.009997,-0.558813,-0.349275,-0.608766,-0.011087,normal
-0.009964,-0.558813,-0.349275,-0.608766,-0.035234,normal
-0.010092,1.305483,0.042772,0.370672,-0.039309,dos
-0.009972,-0.558813,-0.349275,-0.608766,-0.031902,normal
-0.009992,-0.558813,-0.349275,-0.608766,-0.013631,normal
-0.010092,2.548347,-0.013235,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037879,normal
-0.010092,-0.092739,0.042772,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037834,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.009953,-0.558813,-0.349275,-0.608766,-0.02052,normal
-0.010078,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.009999,-0.558813,-0.349275,-0.608766,-0.0172,normal
-0.010092,-0.092739,-0.349275,4.288422,-0.03914,normal
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,probe
-0.009938,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,normal
-0.010016,-0.558813,-0.349275,-0.608766,0.015188,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.010049,-0.092739,-0.349275,-0.608766,-0.021207,normal
-0.010005,-0.558813,-0.349275,-0.608766,-0.036112,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.00995,0.917088,-0.349275,-0.608766,-0.027342,normal
-0.010092,-0.636492,0.042772,1.350109,-0.039309,dos
-0.010092,3.0921,0.042772,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037902,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.037846,normal
-0.010004,-0.558813,-0.349275,-0.608766,-0.032194,normal
-0.010009,-0.558813,-0.349275,-0.608766,-0.020622,normal
-0.010092,-0.01506,0.210792,0.370672,-0.039309,dos
-0.010092,0.994767,0.042772,1.350109,-0.039309,dos
-0.00999,-0.558813,-0.349275,-0.608766,-0.012719,normal
-0.009987,-0.558813,-0.349275,-0.608766,-0.033759,normal
-0.009959,-0.558813,-0.349275,-0.608766,-0.036247,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.010031,-0.558813,-0.349275,-0.608766,0.045594,normal
-0.01008,0.062619,-0.349275,-0.608766,-0.038983,normal
-0.010092,-0.636492,0.098779,1.350109,-0.039309,dos
-0.010019,-0.558813,-0.349275,-0.608766,-0.022074,normal
-0.009632,0.373335,-0.349275,-0.608766,-0.035583,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.009968,-0.558813,-0.349275,-0.608766,-0.026408,normal
-0.010092,3.402816,-0.013235,0.370672,-0.039309,dos
-0.010092,1.771557,0.042772,1.350109,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.009957,-0.558813,-0.349275,-0.608766,-0.036202,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,0.994767,0.098779,0.370672,-0.039309,dos
-0.009958,-0.558813,-0.349275,-0.608766,-0.030438,normal
-0.008545,0.373335,-0.349275,-0.608766,-0.035617,normal
-0.009998,-0.558813,-0.349275,-0.608766,-0.011087,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,1.693878,-0.013235,0.370672,-0.039309,dos
-0.010092,2.859063,-0.013235,0.370672,-0.039309,dos
-0.010004,-0.558813,-0.349275,-0.608766,-0.02938,normal
-0.010004,-0.558813,-0.349275,-0.608766,-0.02392,normal
-0.010092,3.402816,-0.013235,0.370672,-0.039309,dos
-0.00949,0.373335,-0.349275,-0.608766,-0.035684,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,-0.092739,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.010092,0.140298,0.042772,0.370672,-0.039309,dos
-0.009999,-0.558813,-0.349275,-0.608766,0.039391,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,1.350109,-0.039309,dos
-0.010092,-0.558813,-0.349275,0.370672,-0.039309,normal
-0.010073,0.062619,-0.349275,-0.608766,-0.037879,normal
-0.010006,-0.558813,-0.349275,-0.608766,0.023777,normal
-0.010025,-0.558813,-0.349275,-0.608766,0.185771,normal
-0.009996,-0.558813,-0.349275,-0.608766,0.031939,normal
-0.010049,-0.636492,2.451061,-0.608766,-0.037665,normal
-0.010085,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.009967,-0.558813,-0.349275,-0.608766,0.129788,normal
-0.009997,-0.558813,-0.349275,-0.608766,-0.023774,normal
-0.009672,0.373335,-0.349275,-0.608766,-0.035617,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.558813,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,0.098779,0.370672,-0.039309,dos
-0.009995,-0.558813,-0.349275,-0.608766,-0.028873,normal
-0.010092,0.373335,-0.013235,0.370672,-0.039309,dos
-0.010047,0.373335,-0.349275,-0.608766,-0.034716,normal
-0.009762,0.373335,-0.349275,-0.608766,-0.035065,normal
-0.01,-0.558813,-0.349275,-0.608766,0.057324,normal
-0.010092,-0.636492,5.251397,1.350109,-0.039309,probe
-0.010092,-0.636492,0.546833,0.370672,-0.039309,dos
-0.009953,-0.558813,-0.349275,-0.608766,0.04162,normal
-0.00996,-0.558813,-0.349275,-0.608766,-0.012922,normal
-0.010092,-0.636492,-0.349275,1.350109,-0.039309,probe
-0.010092,-0.636492,1.947001,6.247297,-0.039309,probe
-0.009957,-0.558813,-0.349275,-0.608766,-0.022299,normal
-0.009952,-0.558813,-0.349275,-0.608766,-0.034896,normal
-0.009963,-0.558813,-0.349275,-0.608766,-0.013552,normal
-0.009993,-0.558813,-0.349275,-0.608766,0.059576,normal
