@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-E(A-MEAN)/SD-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,4,6,27,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute flag numeric
@attribute dst_bytes numeric
@attribute same_srv_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
-0.010092,0.295656,-0.013235,0.370672,-0.039309,-1.457016,dos
-0.009877,1.150125,-0.349275,-0.608766,-0.039309,0.772093,dos
-0.010092,-0.714171,5.251397,1.350109,-0.039309,-1.502509,probe
-0.010092,-0.092739,0.042772,0.370672,-0.039309,-0.956604,dos
-0.010007,-0.558813,-0.349275,-0.608766,-0.035729,0.772093,normal
-0.010049,-0.092739,-0.349275,-0.608766,-0.013102,0.772093,normal
-0.009955,-0.558813,-0.349275,-0.608766,-0.033162,0.772093,normal
-0.009973,-0.558813,-0.349275,-0.608766,0.005822,0.772093,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.009957,-0.558813,-0.349275,-0.608766,-0.003285,0.772093,normal
-0.009948,-0.558813,-0.349275,-0.608766,-0.023931,0.772093,normal
-0.00999,-0.558813,-0.349275,-0.608766,-0.034041,0.772093,normal
-0.010001,-0.558813,-0.349275,-0.608766,0.055703,0.772093,normal
-0.009947,-0.558813,-0.349275,-0.608766,-0.035819,0.772093,normal
-0.010092,-0.636492,-0.125248,0.370672,-0.039309,-1.388778,dos
-0.009989,-0.558813,-0.349275,-0.608766,-0.015747,0.772093,normal
-0.010007,-0.558813,-0.349275,-0.608766,-0.030191,0.772093,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.010073,0.062619,-0.349275,-0.608766,-0.038048,0.772093,normal
-0.010092,-0.636492,0.098779,0.370672,-0.039309,-1.479762,dos
-0.010092,-0.714171,-0.349275,2.329547,-0.039309,0.772093,probe
-0.009994,-0.558813,-0.349275,-0.608766,-0.008565,0.772093,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.457016,dos
-0.009741,-0.092739,-0.349275,-0.608766,0.245761,0.772093,normal
-0.010092,0.917088,-0.013235,0.370672,-0.039309,-1.457016,dos
-0.010092,-0.636492,5.251397,1.350109,-0.039309,-1.502509,probe
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,0.772093,normal
-0.010073,0.062619,-0.349275,-0.608766,-0.038431,0.772093,normal
-0.009971,-0.558813,-0.349275,-0.608766,0.016269,0.772093,normal
-0.009506,0.373335,-0.349275,-0.608766,-0.035166,0.772093,normal
-0.010092,2.392989,-0.349275,2.329547,-0.039309,0.772093,probe
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.009984,-0.558813,-0.349275,-0.608766,0.068098,0.772093,normal
-0.007902,-0.092739,-0.349275,4.288422,0.128369,0.772093,normal
-0.010004,-0.558813,-0.349275,-0.608766,-0.00243,0.772093,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,-1.366032,dos
-0.005199,0.373335,-0.349275,-0.608766,-0.021657,0.772093,normal
-0.010092,-0.558813,0.042772,0.370672,-0.039309,-1.479762,dos
0.012531,-0.558813,-0.349275,2.329547,0.054285,0.772093,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.010092,-0.636492,5.251397,1.350109,-0.039309,-0.365208,probe
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,0.772093,dos
-0.009996,-0.558813,-0.349275,-0.608766,-0.008937,0.772093,normal
-0.010092,1.460841,0.042772,1.350109,-0.039309,-1.161318,dos
-0.010092,3.402816,0.322806,0.370672,-0.039309,-1.161318,dos
-0.010092,0.373335,-0.349275,-0.608766,-0.038307,0.772093,probe
-0.010022,-0.558813,-0.349275,5.26786,0.092177,0.772093,normal
-0.01001,-0.558813,-0.349275,-0.608766,-0.016749,0.772093,normal
-0.010092,-0.636492,5.251397,1.350109,-0.039309,-0.365208,probe
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.457016,dos
-0.010092,1.53852,0.042772,1.350109,-0.039309,-1.43427,dos
-0.01004,-0.092739,-0.349275,-0.608766,-0.003983,0.772093,normal
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,0.772093,normal
-0.009966,-0.558813,-0.349275,-0.608766,-0.035774,0.772093,normal
-0.00997,-0.558813,-0.349275,-0.608766,-0.011785,0.772093,normal
-0.01008,0.062619,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010079,0.062619,-0.349275,-0.608766,-0.038161,0.772093,normal
-0.010013,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.388778,dos
-0.010049,-0.636492,-0.349275,-0.608766,-0.037654,0.772093,normal
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,0.772093,probe
-0.010092,1.460841,0.042772,0.370672,-0.039309,-1.479762,dos
-0.010092,0.451014,0.042772,1.350109,-0.039309,-1.366032,dos
-0.010009,-0.558813,-0.349275,-0.608766,-0.028299,0.772093,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.479762,dos
-0.010025,-0.558813,-0.349275,-0.608766,0.185771,0.772093,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,-1.252302,dos
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,0.772093,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.275048,dos
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.343286,dos
-0.009782,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010092,0.140298,-0.013235,1.350109,-0.039309,-1.343286,dos
-0.010092,1.383162,-0.069241,0.370672,-0.039309,-1.32054,dos
-0.010003,-0.558813,-0.349275,-0.608766,-0.036382,0.772093,normal
-0.01002,-0.558813,-0.349275,-0.608766,-0.033815,0.772093,normal
-0.010092,-0.79185,0.042772,0.370672,-0.039309,-1.502509,dos
-0.009537,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010092,-0.636492,0.154785,0.370672,-0.039309,-1.32054,dos
-0.009997,-0.558813,-0.349275,-0.608766,0.067996,0.772093,normal
-0.010092,-0.558813,-0.013235,0.370672,-0.039309,-1.366032,dos
-0.010003,-0.558813,-0.349275,-0.608766,-0.034581,0.772093,normal
-0.010092,1.227804,-0.069241,0.370672,-0.039309,-1.184064,dos
-0.010074,0.062619,-0.293268,-0.608766,-0.038059,0.749347,normal
-0.010092,1.693878,-0.069241,0.370672,-0.039309,-1.366032,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.010005,-0.558813,-0.349275,-0.608766,-0.035853,0.772093,normal
-0.010004,-0.558813,-0.349275,-0.608766,0.237307,0.772093,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.366032,dos
-0.010049,-0.636492,1.890994,-0.608766,-0.037665,-1.047588,normal
-0.005783,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.008663,0.373335,-0.349275,-0.608766,-0.035617,0.772093,normal
-0.009953,-0.558813,-0.349275,-0.608766,-0.031598,0.772093,normal
-0.010075,0.062619,-0.349275,-0.608766,-0.038836,0.772093,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.479762,dos
-0.009962,-0.558813,-0.349275,-0.608766,-0.031913,0.772093,normal
-0.009785,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.009951,0.917088,-0.349275,-0.608766,-0.027241,0.772093,normal
-0.009995,-0.558813,-0.349275,-0.608766,0.088282,0.772093,normal
-0.010047,-0.092739,-0.349275,4.288422,0.06454,0.772093,normal
-0.010092,0.839409,-0.069241,0.370672,-0.039309,-1.43427,dos
-0.010092,0.76173,0.042772,0.370672,-0.039309,-1.502509,dos
-0.010092,-0.636492,-0.349275,1.350109,-0.039309,0.772093,probe
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.366032,dos
-0.009984,-0.558813,-0.349275,-0.608766,-0.021342,0.772093,normal
-0.009958,-0.558813,-0.349275,-0.608766,0.030329,0.772093,normal
-0.010002,-0.558813,-0.349275,-0.608766,-0.0181,0.772093,normal
-0.009989,-0.558813,-0.349275,-0.608766,-0.023267,0.772093,normal
-0.00983,0.373335,-0.349275,-0.608766,-0.035605,0.772093,normal
-0.009967,-0.558813,-0.349275,-0.608766,0.101082,0.772093,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.038802,0.772093,normal
-0.009957,-0.558813,-0.349275,-0.608766,-0.00243,0.772093,normal
-0.010092,0.295656,-0.013235,0.370672,-0.039309,-1.366032,dos
-0.010004,-0.558813,-0.349275,-0.608766,0.028066,0.772093,normal
-0.010092,-0.636492,5.251397,1.350109,-0.039309,-1.502509,probe
-0.009967,-0.558813,-0.349275,-0.608766,-0.037879,0.772093,normal
-0.010092,0.606372,-0.013235,0.370672,-0.039309,-1.09308,dos
-0.009964,-0.558813,-0.349275,-0.608766,-0.008599,0.772093,normal
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,0.772093,probe
-0.009959,-0.558813,-0.349275,-0.608766,-0.025474,0.772093,normal
-0.00996,-0.558813,-0.349275,-0.608766,-0.03529,0.772093,normal
-0.009963,-0.558813,-0.349275,-0.608766,-0.034558,0.772093,normal
-0.009878,-0.714171,-0.349275,-0.608766,-0.039264,0.772093,normal
-0.010092,2.392989,-0.069241,0.370672,-0.039309,-1.411524,dos
-0.009639,0.373335,-0.349275,-0.608766,-0.035605,0.772093,normal
-0.010032,-0.714171,-0.349275,-0.608766,-0.038127,0.772093,normal
-0.009669,0.373335,-0.349275,-0.608766,-0.03556,0.772093,normal
-0.009744,0.373335,-0.349275,-0.608766,-0.035572,0.772093,normal
-0.010012,-0.558813,-0.349275,-0.608766,-0.007417,0.772093,normal
-0.010092,-0.636492,-0.349275,1.350109,-0.039309,0.772093,probe
-0.010079,0.062619,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.009988,-0.558813,-0.349275,-0.608766,-0.019935,0.772093,normal
-0.009878,-0.714171,-0.349275,-0.608766,-0.039264,0.772093,normal
-0.010002,-0.558813,-0.349275,-0.608766,-0.029864,0.772093,normal
-0.010092,-0.714171,0.154785,-0.608766,-0.039309,-0.797382,probe
-0.009949,-0.558813,-0.349275,-0.608766,-0.018528,0.772093,normal
-0.010092,-0.79185,-0.069241,0.370672,-0.039309,-1.024842,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.275048,dos
-0.009955,-0.558813,-0.349275,-0.608766,-0.035729,0.772093,normal
-0.010092,2.859063,-0.069241,0.370672,-0.039309,-1.479762,dos
-0.010009,-0.558813,-0.349275,-0.608766,-0.013642,0.772093,normal
-0.009956,0.917088,-0.349275,-0.608766,-0.027444,0.772093,normal
-0.010074,0.062619,-0.293268,-0.608766,-0.038476,0.772093,normal
-0.010051,-0.092739,-0.349275,-0.608766,-0.007541,0.772093,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.343286,dos
-0.010017,0.684051,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.275048,dos
-0.010042,-0.092739,-0.349275,-0.608766,0.076293,0.772093,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.037879,0.772093,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.32054,dos
-0.00996,-0.558813,-0.349275,-0.608766,-0.032116,0.772093,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.479762,dos
-0.009994,-0.558813,-0.349275,-0.608766,-0.036303,0.772093,normal
-0.009566,0.917088,-0.349275,-0.608766,-0.011717,0.772093,r2l
-0.009997,-0.558813,-0.349275,-0.608766,0.046787,0.772093,normal
-0.009878,-0.714171,-0.349275,-0.608766,-0.039264,0.772093,normal
-0.010075,0.062619,-0.349275,-0.608766,-0.038836,0.772093,normal
-0.010092,0.295656,-0.013235,1.350109,-0.039309,-1.343286,dos
-0.009704,0.917088,-0.349275,-0.608766,-0.008689,0.772093,normal
-0.010092,0.528693,-0.013235,0.370672,-0.039309,-1.457016,dos
-0.010092,-0.636492,0.322806,0.370672,-0.039309,-0.888366,dos
-0.010023,-0.714171,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.009478,1.150125,-0.349275,-0.608766,-0.039309,0.772093,dos
-0.010092,-0.636492,-0.013235,1.350109,-0.039309,-1.343286,dos
-0.010011,-0.558813,-0.349275,-0.608766,-0.032307,0.772093,normal
-0.010092,1.383162,0.042772,0.370672,-0.039309,-1.411524,dos
-0.010085,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.010092,3.946569,-0.069241,0.370672,-0.039309,-1.343286,dos
-0.010092,3.014421,0.042772,1.350109,-0.039309,-1.43427,dos
-0.009782,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.038532,0.772093,normal
-0.009878,-0.714171,-0.349275,-0.608766,-0.039264,0.772093,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.366032,dos
-0.01001,-0.558813,-0.349275,-0.608766,-0.000055,0.772093,normal
-0.010032,-0.714171,3.851229,-0.608766,-0.039309,-0.933858,normal
-0.009761,-0.092739,-0.349275,-0.608766,3.075413,0.772093,normal
-0.010092,-0.636492,0.322806,-0.608766,-0.039309,-0.933858,probe
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.010085,0.062619,-0.349275,-0.608766,-0.039118,0.772093,normal
0.012531,-0.558813,-0.349275,-0.608766,0.054285,0.772093,dos
-0.010092,-0.636492,0.042772,1.350109,-0.039309,-1.388778,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.010074,0.062619,-0.349275,-0.608766,-0.037823,0.772093,normal
-0.010006,-0.558813,-0.349275,-0.608766,-0.013147,0.772093,normal
-0.010092,-0.714171,2.619081,-0.608766,-0.039309,-1.388778,probe
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.009878,-0.714171,-0.349275,-0.608766,-0.039264,0.772093,normal
-0.010092,2.237631,-0.013235,0.370672,-0.039309,-1.229556,dos
-0.005447,0.373335,-0.349275,-0.608766,-0.035617,0.772093,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.009975,-0.558813,-0.349275,-0.608766,-0.023931,0.772093,normal
-0.010031,-0.714171,-0.349275,-0.608766,-0.038127,0.772093,normal
-0.010092,-0.092739,0.042772,0.370672,-0.039309,-1.070334,dos
-0.009957,-0.558813,-0.349275,-0.608766,0.135462,0.772093,normal
-0.010092,-0.01506,-0.013235,0.370672,-0.039309,-1.32054,dos
-0.010092,2.159952,2.059014,0.370672,-0.039309,-0.842874,dos
-0.009899,-0.558813,-0.349275,-0.608766,0.062762,0.772093,normal
-0.010092,3.0921,0.042772,0.370672,-0.039309,-1.252302,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037868,0.772093,normal
-0.009228,0.373335,-0.349275,-0.608766,-0.035605,0.772093,normal
-0.010006,-0.558813,-0.349275,-0.608766,-0.036146,0.772093,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.038802,0.772093,normal
-0.009981,-0.558813,-0.349275,-0.608766,-0.028524,0.772093,normal
-0.009965,-0.558813,-0.349275,-0.608766,-0.023774,0.772093,normal
-0.009994,-0.558813,-0.349275,5.26786,0.289406,0.772093,normal
-0.010017,-0.558813,-0.349275,-0.608766,-0.018989,0.772093,normal
-0.010003,-0.558813,-0.349275,-0.608766,0.104763,0.772093,normal
-0.010092,0.295656,-0.069241,0.370672,-0.039309,-1.343286,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038431,0.772093,normal
-0.010075,0.062619,-0.349275,-0.608766,-0.038836,0.772093,normal
-0.010092,3.946569,-0.069241,0.370672,-0.039309,-1.43427,dos
-0.010074,0.062619,1.890994,-0.608766,-0.038814,-1.047588,normal
-0.010092,-0.636492,0.098779,1.350109,-0.039309,-1.252302,dos
-0.010073,0.062619,-0.349275,-0.608766,-0.037778,0.772093,normal
-0.010092,-0.558813,1.050893,0.370672,-0.039309,-0.501684,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.297794,dos
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,0.772093,probe
-0.010056,-0.092739,-0.349275,-0.608766,-0.019575,0.772093,normal
-0.009992,-0.558813,-0.349275,-0.608766,-0.034851,0.772093,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.010051,-0.636492,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.010092,1.305483,-0.013235,0.370672,-0.039309,-1.297794,dos
-0.010092,1.383162,-0.013235,0.370672,-0.039309,-1.275048,dos
-0.010031,-0.714171,2.451061,-0.608766,-0.038127,-0.75189,normal
-0.009878,-0.714171,-0.349275,-0.608766,-0.039264,0.772093,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.43427,dos
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.43427,dos
-0.007056,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.009937,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.038825,0.772093,normal
-0.010008,-0.558813,-0.349275,-0.608766,-0.019305,0.772093,normal
-0.010066,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.00967,0.373335,-0.349275,-0.608766,-0.03556,0.772093,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.20681,dos
-0.010092,0.528693,-0.013235,0.370672,-0.039309,-0.911112,dos
-0.010081,-0.636492,-0.349275,-0.608766,-0.039309,0.772093,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.388778,dos
-0.010004,-0.558813,-0.349275,-0.608766,-0.025631,0.772093,normal
-0.009957,-0.558813,-0.349275,-0.608766,-0.03627,0.772093,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.009957,-0.558813,-0.349275,-0.608766,-0.036224,0.772093,normal
-0.007157,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010092,0.76173,-0.013235,1.350109,-0.039309,-1.502509,dos
-0.009999,-0.558813,-0.349275,-0.608766,-0.02338,0.772093,normal
-0.009828,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.457016,dos
-0.010092,-0.170418,-0.013235,0.370672,-0.039309,-1.32054,dos
-0.010009,-0.558813,-0.349275,-0.608766,-0.036168,0.772093,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,0.772093,dos
-0.010057,-0.092739,-0.349275,-0.608766,-0.019766,0.772093,normal
-0.010004,-0.558813,-0.349275,-0.608766,-0.026836,0.772093,normal
-0.010003,-0.558813,-0.349275,-0.608766,-0.024078,0.772093,normal
-0.010009,-0.558813,-0.349275,-0.608766,-0.011188,0.772093,normal
-0.009997,-0.558813,-0.349275,-0.608766,0.551309,0.772093,normal
-0.009986,-0.558813,-0.349275,-0.608766,-0.031677,0.772093,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.411524,dos
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,-1.32054,dos
-0.010092,-0.636492,5.251397,1.350109,-0.039309,-1.502509,probe
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,0.772093,normal
-0.009988,-0.558813,-0.349275,-0.608766,-0.031294,0.772093,normal
-0.009997,-0.558813,-0.349275,-0.608766,0.073107,0.772093,normal
-0.009945,-0.558813,-0.349275,-0.608766,-0.008115,0.772093,normal
-0.010092,-0.636492,-0.349275,3.308985,-0.039309,0.772093,probe
-0.009981,-0.558813,-0.349275,-0.608766,-0.015477,0.772093,normal
-0.009987,-0.558813,-0.349275,-0.608766,-0.035819,0.772093,normal
-0.009599,0.917088,-0.349275,-0.608766,-0.011762,0.772093,r2l
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,0.772093,probe
-0.009326,0.373335,-0.349275,-0.608766,-0.034423,0.772093,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.009435,0.373335,-0.349275,-0.608766,-0.035639,0.772093,normal
-0.010074,0.062619,-0.293268,-0.608766,-0.03771,0.749347,normal
-0.009958,-0.558813,-0.349275,-0.608766,-0.013316,0.772093,normal
-0.010092,-0.01506,0.826866,0.370672,-0.039309,-0.911112,dos
-0.010092,0.451014,0.042772,0.370672,-0.039309,-1.479762,dos
-0.010078,0.062619,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.411524,dos
-0.010025,-0.558813,-0.349275,-0.608766,-0.010805,0.772093,normal
-0.010081,-0.636492,-0.349275,-0.608766,-0.039309,0.772093,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038802,0.772093,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,0.772093,dos
-0.010073,0.062619,-0.349275,-0.608766,-0.03771,0.772093,normal
-0.010017,0.684051,1.890994,-0.608766,-0.039309,-0.137747,normal
-0.009992,-0.558813,-0.349275,7.226735,0.866639,0.772093,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.343286,dos
-0.010092,1.771557,0.042772,0.370672,-0.039309,-1.388778,dos
-0.010092,-0.636492,-0.349275,0.370672,-0.039309,0.772093,dos
-0.009981,-0.558813,-0.349275,-0.608766,-0.030922,0.772093,normal
-0.010092,0.528693,-0.013235,0.370672,-0.039309,-1.479762,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.010074,0.062619,-0.293268,-0.608766,-0.038375,0.749347,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.366032,dos
-0.009971,-0.558813,-0.349275,-0.608766,-0.007473,0.772093,normal
-0.010092,-0.636492,0.266799,0.370672,-0.039309,0.658363,dos
-0.009792,0.373335,-0.349275,-0.608766,-0.034885,0.772093,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,0.772093,dos
-0.010092,1.305483,0.042772,0.370672,-0.039309,-1.411524,dos
-0.01001,-0.558813,-0.349275,-0.608766,-0.036011,0.772093,normal
-0.010088,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010092,-0.403455,0.042772,1.350109,-0.039309,-1.479762,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038408,0.772093,normal
-0.00999,-0.558813,-0.349275,-0.608766,-0.016366,0.772093,normal
-0.009847,0.373335,-0.349275,-0.608766,-0.036213,0.772093,normal
-0.009961,-0.558813,-0.349275,-0.608766,-0.005931,0.772093,normal
-0.010002,-0.558813,-0.349275,-0.608766,0.027661,0.772093,normal
-0.010092,0.217977,-0.013235,0.370672,-0.039309,-1.343286,dos
-0.009825,0.373335,-0.349275,-0.608766,-0.035549,0.772093,normal
-0.010017,0.684051,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010092,3.247458,0.042772,0.370672,-0.039309,-1.252302,dos
-0.010092,-0.636492,5.251397,1.350109,-0.039309,-1.479762,probe
-0.009971,-0.558813,-0.349275,-0.608766,0.11378,0.772093,normal
-0.010051,-0.636492,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.010033,-0.558813,-0.349275,-0.608766,0.068019,0.772093,normal
-0.010025,-0.558813,-0.349275,-0.608766,0.077587,0.772093,normal
-0.010092,-0.636492,2.003007,0.370672,-0.039309,-1.32054,dos
-0.009988,-0.558813,-0.349275,-0.608766,-0.017729,0.772093,normal
-0.010092,-0.01506,-0.125248,0.370672,-0.039309,-1.32054,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037789,0.772093,normal
-0.009949,-0.558813,-0.349275,-0.608766,0.088203,0.772093,normal
-0.010007,-0.558813,-0.349275,-0.608766,-0.025643,0.772093,normal
-0.009999,-0.558813,-0.349275,-0.608766,-0.026813,0.772093,normal
-0.010092,2.470668,-0.013235,0.370672,-0.039309,-1.457016,dos
-0.010092,-0.79185,-0.349275,-0.608766,-0.032104,0.772093,normal
-0.00995,-0.558813,-0.349275,-0.608766,0.08271,0.772093,normal
-0.009957,-0.558813,-0.349275,-0.608766,-0.036202,0.772093,normal
-0.010073,0.062619,-0.349275,-0.608766,-0.037857,0.772093,normal
-0.010092,3.247458,-0.069241,0.370672,-0.039309,-1.297794,dos
-0.010092,3.402816,0.042772,1.350109,-0.039309,-1.138572,dos
-0.010092,0.295656,-0.013235,0.370672,-0.039309,-1.366032,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.03842,0.772093,normal
-0.010092,2.237631,0.042772,0.370672,-0.039309,-1.457016,dos
-0.010092,-0.636492,5.251397,1.350109,-0.039309,-1.502509,probe
-0.010007,-0.558813,-0.349275,-0.608766,-0.019181,0.772093,normal
-0.009966,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.00939,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010092,-0.714171,-0.349275,2.329547,-0.039309,0.772093,probe
-0.010092,1.305483,0.042772,0.370672,-0.039309,-1.479762,dos
-0.009848,-0.092739,-0.349275,-0.608766,0.187392,0.772093,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,probe
-0.010074,0.062619,-0.349275,-0.608766,-0.038352,0.772093,normal
-0.009968,-0.558813,-0.349275,-0.608766,-0.023549,0.772093,normal
-0.010074,0.062619,-0.293268,-0.608766,-0.03842,0.749347,normal
-0.009972,-0.558813,-0.349275,-0.608766,-0.032633,0.772093,normal
-0.010092,0.295656,-0.069241,0.370672,-0.039309,-1.252302,dos
-0.010092,0.606372,-0.013235,0.370672,-0.039309,-1.411524,dos
-0.010092,-0.636492,5.251397,1.350109,-0.039309,-0.365208,probe
-0.010002,-0.558813,-0.349275,-0.608766,-0.030765,0.772093,normal
-0.010092,0.994767,0.042772,1.350109,-0.039309,-1.388778,dos
-0.010007,-0.558813,-0.349275,-0.608766,-0.031902,0.772093,normal
-0.010074,0.062619,-0.293268,-0.608766,-0.037902,0.749347,normal
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,0.772093,normal
-0.010073,0.062619,-0.349275,-0.608766,-0.038431,0.772093,normal
-0.009974,-0.558813,-0.349275,-0.608766,0.061501,0.772093,normal
-0.010092,0.295656,0.098779,0.370672,-0.039309,-1.43427,dos
-0.010092,0.373335,-0.349275,5.26786,-0.039309,0.772093,normal
-0.010092,2.859063,-0.013235,1.350109,-0.039309,-1.161318,dos
-0.009365,0.373335,-0.349275,-0.608766,-0.035617,0.772093,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.03762,0.772093,normal
-0.005783,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,normal
-0.010092,0.606372,-0.013235,0.370672,-0.039309,-1.411524,dos
-0.010092,-0.325776,0.042772,1.350109,-0.039309,-1.32054,dos
-0.009958,-0.558813,-0.349275,-0.608766,0.105731,0.772093,normal
-0.01006,0.684051,0.322806,-0.608766,-0.039309,-0.501684,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.038802,0.772093,normal
-0.010092,1.383162,5.251397,1.350109,-0.039309,-0.365208,probe
-0.009995,-0.558813,-0.349275,-0.608766,-0.03457,0.772093,normal
-0.010017,-0.558813,-0.349275,-0.608766,-0.016265,0.772093,normal
