@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-E(A-MEAN)/SD-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
-0.010032,-0.714171,-0.349275,normal
-0.010068,-0.79185,-0.349275,normal
-0.010092,1.771557,-0.069241,dos
-0.010005,-0.558813,-0.349275,normal
-0.010005,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.098779,dos
-0.010092,-0.636492,0.042772,dos
-0.010092,-0.558813,-0.349275,dos
-0.010074,0.062619,-0.293268,normal
-0.010092,-0.636492,0.042772,dos
-0.010092,-0.636492,-0.013235,dos
-0.009766,0.373335,-0.349275,normal
-0.010092,-0.636492,-0.125248,dos
-0.010092,-0.636492,-0.013235,dos
-0.010006,-0.558813,-0.349275,normal
-0.010002,-0.558813,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.010032,-0.714171,-0.349275,normal
-0.010032,-0.714171,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010074,0.062619,-0.349275,normal
-0.010018,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.069241,dos
-0.010092,2.703705,2.675088,probe
-0.009972,-0.558813,-0.349275,normal
-0.010092,2.392989,-0.013235,dos
-0.010075,0.062619,-0.349275,normal
-0.010069,0.917088,-0.349275,normal
-0.009997,-0.558813,-0.349275,normal
-0.010089,-0.248097,-0.349275,probe
-0.009607,0.373335,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.009991,-0.558813,-0.349275,normal
-0.009967,-0.558813,-0.349275,normal
-0.010009,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010092,2.703705,-0.013235,dos
-0.010092,-0.636492,-0.125248,dos
-0.009971,-0.558813,-0.349275,normal
-0.010092,-0.558813,0.770859,dos
-0.010092,1.616199,0.042772,dos
-0.009558,0.373335,-0.349275,normal
-0.010092,2.936742,-0.125248,dos
-0.010092,1.53852,-0.013235,dos
-0.010092,0.528693,0.042772,dos
-0.010092,-0.636492,0.042772,dos
-0.010092,-0.636492,-0.181255,probe
-0.010092,3.247458,-0.013235,dos
-0.010081,-0.636492,-0.349275,dos
0.074892,0.373335,-0.349275,normal
-0.010081,-0.636492,-0.349275,dos
-0.010092,-0.558813,0.042772,dos
-0.007578,-0.79185,-0.349275,normal
-0.010012,-0.79185,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.009877,1.150125,-0.349275,dos
-0.010079,0.062619,-0.349275,normal
-0.009713,0.373335,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.009944,-0.558813,-0.349275,normal
-0.01008,-0.248097,-0.349275,normal
-0.010004,-0.558813,-0.349275,normal
-0.010092,1.53852,-0.069241,dos
-0.010092,4.024248,-0.013235,dos
-0.010092,-0.79185,-0.013235,dos
-0.010092,1.926915,0.042772,dos
-0.010092,0.295656,-0.069241,dos
-0.00498,-0.79185,-0.349275,normal
-0.010092,0.295656,0.042772,dos
-0.009934,-0.558813,-0.349275,normal
-0.010092,2.859063,-0.069241,dos
-0.009991,-0.79185,-0.349275,normal
-0.009966,-0.558813,-0.349275,normal
-0.009878,-0.714171,-0.349275,normal
-0.010074,0.062619,1.890994,normal
-0.010092,-0.636492,-0.349275,probe
-0.009991,-0.558813,-0.349275,normal
0.012531,-0.558813,-0.349275,dos
-0.00999,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.069241,dos
-0.010085,-0.248097,-0.349275,probe
-0.010092,2.859063,-0.069241,dos
-0.009994,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010031,-0.714171,3.011128,normal
-0.010033,-0.558813,-0.349275,normal
-0.010092,-0.79185,-0.349275,u2r
-0.010092,-0.558813,-0.013235,dos
-0.010081,-0.636492,-0.349275,dos
-0.009878,-0.714171,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.006702,-0.79185,0.93888,normal
-0.010081,-0.636492,-0.349275,dos
-0.010092,0.76173,-0.013235,dos
-0.010092,0.140298,0.042772,dos
-0.010092,1.693878,-0.349275,probe
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.092739,-0.013235,dos
-0.009945,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010009,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.349275,probe
-0.009963,-0.558813,-0.349275,normal
-0.009987,-0.558813,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010006,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.322806,probe
-0.010092,-0.636492,-0.013235,dos
-0.010089,-0.248097,-0.349275,probe
-0.009995,-0.558813,-0.349275,normal
-0.010075,0.062619,-0.349275,normal
-0.010006,-0.636492,-0.349275,probe
-0.010089,-0.248097,-0.349275,probe
-0.009878,-0.714171,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009664,1.150125,-0.349275,dos
-0.009967,-0.558813,-0.349275,normal
-0.010003,-0.558813,-0.349275,normal
-0.010089,-0.248097,-0.349275,probe
-0.010092,3.0921,-0.013235,dos
-0.010092,-0.636492,0.098779,dos
-0.010092,0.451014,-0.069241,dos
-0.006508,-0.092739,-0.349275,normal
-0.009974,-0.558813,-0.349275,normal
-0.010092,0.917088,-0.069241,dos
-0.009962,-0.558813,-0.349275,normal
-0.00996,-0.558813,-0.349275,normal
-0.009977,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010075,0.062619,-0.349275,normal
-0.01008,-0.248097,5.251397,normal
-0.009987,-0.558813,-0.349275,normal
-0.010029,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.009967,-0.558813,-0.349275,normal
-0.010092,-0.403455,0.042772,dos
-0.010049,-0.636492,-0.349275,normal
-0.009981,-0.558813,-0.349275,normal
-0.010088,-0.01506,-0.349275,normal
-0.010092,1.072446,-0.013235,dos
-0.010092,2.859063,-0.069241,dos
-0.009992,-0.558813,-0.349275,normal
-0.010092,1.305483,-0.013235,dos
-0.010021,-0.558813,-0.349275,normal
-0.009962,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.602839,probe
-0.010074,0.062619,-0.349275,normal
-0.010089,-0.248097,-0.349275,probe
-0.010092,-0.636492,0.042772,dos
-0.010092,-0.636492,-0.013235,dos
-0.010092,2.548347,-0.013235,dos
-0.009877,1.150125,-0.349275,dos
-0.010092,-0.558813,-0.349275,normal
-0.009941,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010006,-0.558813,-0.349275,normal
-0.010092,3.480495,-0.349275,normal
-0.010092,3.946569,-0.013235,dos
-0.009978,-0.558813,-0.349275,normal
-0.009664,1.150125,-0.349275,dos
-0.010092,0.917088,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.010092,1.227804,-0.013235,dos
-0.010092,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.069241,dos
-0.010089,-0.248097,-0.349275,probe
-0.009664,1.150125,-0.349275,dos
-0.009996,-0.558813,-0.349275,normal
0.198037,-0.79185,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.009962,-0.558813,-0.349275,normal
-0.009999,-0.558813,-0.349275,normal
-0.009952,-0.558813,-0.349275,normal
-0.00821,-0.79185,-0.349275,normal
-0.010092,-0.636492,-0.069241,dos
-0.010092,-0.636492,-0.349275,probe
-0.010092,-0.558813,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.349275,probe
-0.010008,-0.558813,-0.349275,normal
-0.010073,0.062619,-0.293268,normal
-0.010092,2.859063,0.042772,dos
-0.010072,2.626026,-0.349275,normal
-0.010009,-0.558813,-0.349275,normal
-0.009275,-0.092739,-0.349275,normal
-0.009954,-0.79185,-0.349275,r2l
-0.010005,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010092,3.402816,-0.069241,dos
-0.010092,-0.636492,0.042772,dos
-0.010089,-0.248097,-0.349275,probe
-0.009958,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010075,0.062619,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010092,1.460841,-0.013235,dos
-0.010092,1.616199,-0.013235,dos
-0.010004,-0.558813,-0.349275,normal
-0.010031,-0.558813,-0.349275,normal
-0.009972,-0.558813,-0.349275,normal
-0.010089,-0.248097,-0.349275,probe
-0.010092,-0.01506,-0.013235,dos
-0.010089,-0.248097,-0.349275,probe
-0.010089,-0.01506,-0.349275,normal
-0.010032,-0.714171,-0.349275,normal
-0.010092,0.140298,-0.013235,dos
-0.010009,-0.558813,-0.349275,normal
-0.009969,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009939,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010092,0.528693,-0.013235,dos
-0.009959,-0.558813,-0.349275,normal
-0.010001,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.349275,probe
-0.009997,-0.558813,-0.349275,normal
-0.010009,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010077,0.062619,-0.349275,normal
-0.010007,-0.558813,-0.349275,normal
-0.010092,0.528693,-0.013235,dos
-0.009963,-0.558813,-0.349275,normal
-0.010092,1.616199,0.098779,dos
-0.010049,-0.636492,5.251397,normal
-0.010092,3.169779,0.042772,dos
-0.010092,-0.636492,-0.125248,dos
-0.009995,-0.558813,-0.349275,normal
-0.010092,3.402816,0.042772,dos
-0.009999,-0.558813,-0.349275,normal
-0.010092,0.140298,-0.013235,dos
-0.010092,-0.636492,0.042772,dos
-0.009636,0.373335,-0.349275,normal
-0.010092,1.771557,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.010074,0.062619,-0.293268,normal
-0.010092,-0.636492,-0.349275,probe
-0.010092,0.295656,-0.013235,dos
-0.009975,-0.558813,-0.349275,normal
-0.009997,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.636492,0.042772,dos
-0.010092,-0.636492,-0.349275,probe
-0.010092,-0.636492,-0.069241,dos
0.006705,-0.79185,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.266799,dos
-0.010092,-0.636492,-0.013235,dos
-0.010001,-0.558813,-0.349275,normal
-0.009967,-0.558813,-0.349275,normal
-0.00989,-0.558813,-0.349275,normal
-0.009664,1.150125,-0.349275,dos
-0.010048,-0.092739,-0.349275,normal
-0.010092,0.994767,-0.069241,dos
-0.009575,0.373335,-0.349275,normal
-0.009522,-0.79185,-0.349275,normal
0.198037,-0.79185,-0.349275,normal
-0.010092,2.703705,0.042772,dos
-0.008431,0.373335,-0.349275,normal
-0.01009,0.917088,5.251397,probe
-0.010092,-0.636492,-0.013235,dos
-0.00998,-0.558813,-0.349275,normal
-0.010092,-0.636492,5.251397,probe
-0.009999,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.098779,dos
-0.009988,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009994,-0.558813,-0.349275,normal
-0.009948,-0.558813,-0.349275,normal
-0.010092,1.383162,0.042772,dos
-0.010019,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010092,0.76173,-0.069241,dos
-0.009797,0.373335,-0.349275,normal
-0.010092,-0.01506,1.890994,dos
-0.010089,-0.248097,-0.349275,probe
-0.009972,-0.558813,-0.349275,normal
-0.010092,-0.403455,-0.069241,dos
-0.010092,-0.636492,5.251397,probe
-0.010001,-0.558813,-0.349275,normal
-0.010009,-0.558813,-0.349275,normal
-0.010092,0.217977,0.210792,dos
-0.009664,1.150125,-0.349275,dos
-0.010092,-0.170418,-0.013235,dos
-0.010092,-0.636492,-0.069241,dos
-0.010092,1.383162,0.042772,dos
-0.009955,-0.558813,-0.349275,normal
-0.010087,-0.79185,-0.349275,normal
-0.010092,2.936742,-0.069241,dos
-0.009814,0.373335,-0.349275,normal
-0.009999,-0.558813,-0.349275,normal
-0.009969,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.125248,dos
-0.010092,2.936742,-0.013235,dos
-0.009493,0.373335,-0.349275,normal
-0.010081,-0.636492,-0.349275,dos
-0.010092,2.392989,-0.013235,dos
-0.010092,2.004594,0.042772,dos
-0.010089,-0.248097,-0.349275,probe
-0.010074,0.062619,-0.349275,normal
-0.010092,1.072446,-0.013235,dos
-0.010075,0.062619,-0.349275,normal
-0.009965,-0.558813,-0.349275,normal
-0.010092,2.936742,0.042772,dos
-0.010075,0.062619,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009988,-0.79185,-0.349275,normal
-0.010092,3.0921,-0.013235,dos
-0.010065,3.480495,-0.349275,normal
-0.009597,0.373335,-0.349275,normal
-0.010092,-0.79185,-0.349275,dos
-0.010092,-0.092739,0.546833,dos
-0.010074,0.062619,-0.349275,normal
-0.010092,0.295656,-0.069241,dos
-0.01008,1.150125,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.636492,-0.069241,dos
-0.010006,-0.558813,-0.349275,normal
-0.010089,-0.248097,-0.349275,probe
-0.009622,0.373335,-0.349275,normal
-0.010009,-0.558813,-0.349275,normal
-0.009957,-0.558813,-0.349275,normal
-0.009973,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
2.996601,4.101927,-0.349275,normal
-0.010092,2.703705,-0.013235,dos
-0.00998,-0.558813,-0.349275,normal
-0.009953,-0.558813,-0.349275,normal
-0.010092,1.926915,-0.349275,dos
-0.010092,1.849236,-0.349275,probe
-0.01008,0.062619,-0.349275,normal
-0.009967,-0.558813,-0.349275,normal
-0.009957,-0.558813,-0.349275,normal
-0.010092,2.237631,-0.069241,dos
-0.010092,-0.636492,5.251397,probe
-0.009955,-0.558813,-0.349275,normal
-0.010087,0.76173,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010092,0.528693,-0.013235,dos
-0.010092,2.859063,-0.125248,dos
-0.010092,1.693878,-0.349275,r2l
-0.010089,-0.248097,-0.349275,probe
-0.009959,-0.558813,-0.349275,normal
-0.010092,3.247458,-0.013235,dos
-0.010092,-0.636492,0.154785,dos
-0.010092,-0.558813,0.658846,dos
-0.010009,-0.558813,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.010043,-0.092739,-0.349275,normal
-0.007056,-0.79185,-0.349275,normal
-0.010092,0.217977,0.154785,dos
-0.010092,3.0921,-0.013235,dos
-0.010032,-0.714171,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010089,-0.248097,-0.349275,probe
-0.010092,0.140298,-0.069241,dos
-0.009996,-0.558813,-0.349275,normal
-0.010063,-0.79185,-0.349275,normal
-0.009963,-0.558813,-0.349275,normal
-0.010092,1.616199,-0.013235,dos
-0.010092,0.217977,-0.069241,dos
-0.010084,-0.248097,-0.349275,probe
-0.009634,0.373335,-0.349275,normal
0.900234,-0.79185,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.00995,-0.092739,-0.349275,normal
-0.009955,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010047,0.062619,-0.349275,normal
-0.009824,0.373335,-0.349275,normal
-0.009995,-0.558813,-0.349275,normal
-0.009997,-0.558813,-0.349275,normal
-0.010092,3.169779,-0.013235,dos
-0.009963,-0.558813,-0.349275,normal
-0.010025,-0.558813,-0.349275,normal
-0.009967,-0.558813,-0.349275,normal
-0.010092,-0.636492,1.890994,probe
-0.010092,2.004594,-0.013235,dos
-0.010074,0.062619,-0.293268,normal
-0.010092,-0.636492,-0.069241,dos
-0.009959,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009997,-0.558813,-0.349275,normal
-0.010024,-0.558813,-0.349275,normal
-0.010092,1.53852,-0.013235,dos
0.004507,-0.714171,1.44294,normal
-0.009983,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010008,-0.558813,-0.349275,normal
-0.010092,0.373335,-0.349275,dos
-0.010092,-0.636492,-0.069241,dos
-0.010003,-0.558813,-0.349275,normal
-0.009974,-0.558813,-0.349275,normal
-0.00914,0.373335,-0.349275,normal
-0.009877,1.150125,-0.349275,dos
-0.010092,2.703705,-0.013235,dos
-0.010089,-0.248097,-0.349275,probe
-0.010055,0.062619,-0.349275,normal
-0.009995,-0.558813,-0.349275,normal
-0.010092,2.859063,0.042772,dos
-0.010074,0.062619,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.010092,-0.636492,5.251397,probe
-0.009973,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010092,1.305483,-0.013235,dos
-0.009956,-0.558813,-0.349275,normal
-0.010092,-0.01506,0.490826,dos
-0.010088,-0.79185,-0.349275,normal
-0.010092,1.693878,-0.069241,dos
-0.010092,1.849236,2.003007,probe
-0.009967,-0.558813,-0.349275,normal
-0.009522,-0.79185,-0.349275,normal
-0.010006,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010092,0.917088,-0.069241,dos
-0.009437,0.373335,-0.349275,normal
-0.010092,1.926915,-0.013235,dos
-0.010092,-0.558813,-0.349275,normal
-0.010092,0.295656,-0.013235,dos
-0.010092,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010003,-0.636492,-0.349275,probe
-0.00997,-0.558813,-0.349275,normal
-0.010089,-0.248097,-0.349275,probe
-0.010092,-0.636492,5.251397,probe
-0.010032,-0.714171,2.451061,normal
-0.010092,0.295656,-0.013235,dos
-0.009664,1.150125,-0.349275,dos
-0.010092,-0.636492,0.042772,dos
-0.010092,-0.714171,-0.349275,probe
-0.010092,-0.636492,-0.013235,dos
-0.00994,-0.558813,-0.349275,normal
-0.009939,-0.558813,-0.349275,normal
-0.009973,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.069241,dos
-0.010074,0.062619,-0.349275,normal
-0.010092,0.528693,-0.013235,dos
-0.010072,2.626026,-0.349275,normal
-0.009958,-0.558813,-0.349275,normal
-0.010092,-0.714171,-0.349275,probe
-0.009698,0.373335,-0.349275,normal
-0.010092,-0.79185,0.042772,dos
-0.010092,-0.636492,-0.069241,dos
-0.010092,1.53852,-0.069241,dos
-0.009569,0.917088,-0.349275,r2l
-0.010008,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.125248,normal
-0.010092,0.606372,-0.013235,dos
-0.010008,-0.558813,-0.349275,normal
-0.009826,-0.79185,-0.349275,normal
-0.010092,-0.170418,-0.069241,dos
-0.009967,-0.558813,-0.349275,normal
-0.01008,-0.248097,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.010015,-0.558813,-0.349275,normal
-0.009357,0.373335,-0.349275,normal
-0.010092,-0.79185,-0.069241,dos
-0.010092,-0.636492,-0.013235,dos
-0.01005,0.062619,-0.349275,normal
-0.009996,-0.558813,-0.349275,normal
-0.010013,-0.558813,-0.349275,normal
-0.010092,0.839409,-0.013235,dos
-0.010006,-0.558813,-0.349275,normal
-0.010021,-0.558813,-0.349275,normal
-0.010005,-0.558813,-0.349275,normal
-0.009941,-0.558813,-0.349275,normal
-0.010006,-0.558813,-0.349275,normal
-0.00997,-0.558813,-0.349275,normal
0.012531,-0.558813,-0.349275,dos
-0.009997,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010092,0.917088,-0.069241,dos
-0.010092,-0.636492,5.251397,probe
-0.010089,-0.01506,-0.349275,normal
-0.010092,-0.714171,-0.349275,probe
-0.010092,3.0921,-0.013235,dos
-0.009989,-0.558813,-0.349275,normal
-0.01006,0.684051,0.098779,normal
-0.010092,-0.636492,-0.013235,dos
-0.009993,-0.558813,-0.349275,normal
-0.009995,-0.558813,-0.349275,normal
-0.010092,0.917088,0.042772,dos
-0.010079,0.062619,-0.349275,normal
-0.009877,1.150125,-0.349275,dos
-0.010092,-0.170418,-0.013235,dos
-0.009979,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.069241,dos
-0.009664,1.150125,-0.349275,dos
-0.010016,-0.558813,-0.349275,normal
-0.010092,0.76173,-0.013235,dos
-0.010092,-0.558813,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.010092,0.451014,-0.013235,dos
-0.009802,0.917088,-0.349275,normal
-0.010002,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.882873,dos
-0.010072,2.626026,-0.349275,normal
-0.009522,0.373335,-0.349275,normal
-0.010092,0.994767,-0.069241,dos
-0.010092,-0.636492,5.251397,probe
-0.010004,-0.558813,-0.349275,normal
-0.009972,-0.558813,-0.349275,normal
-0.010092,2.781384,0.042772,dos
-0.010092,-0.636492,-0.069241,dos
-0.010092,0.217977,-0.013235,dos
-0.009963,-0.558813,-0.349275,normal
-0.009998,-0.558813,-0.349275,normal
-0.010003,-0.558813,-0.349275,normal
-0.010005,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.098779,dos
-0.009936,-0.558813,-0.349275,normal
-0.01008,0.062619,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010092,1.849236,0.042772,dos
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.009331,0.373335,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.714171,2.171027,probe
-0.00997,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009976,-0.558813,-0.349275,normal
-0.00994,-0.558813,-0.349275,normal
-0.009664,1.150125,-0.349275,dos
-0.010092,-0.558813,-0.349275,normal
-0.010073,0.062619,-0.349275,normal
-0.009994,-0.558813,-0.349275,normal
-0.009976,-0.558813,-0.349275,normal
-0.010092,-0.01506,-0.013235,dos
-0.010092,1.227804,-0.013235,dos
-0.009948,-0.558813,-0.349275,normal
-0.009995,0.917088,-0.349275,normal
-0.009814,0.373335,-0.349275,normal
-0.010049,-0.636492,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.009953,0.917088,-0.349275,normal
-0.009975,-0.558813,-0.349275,normal
-0.005836,-0.714171,3.403175,normal
-0.009965,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009591,0.373335,-0.349275,normal
-0.010092,-0.636492,-0.349275,probe
-0.009963,-0.558813,-0.349275,normal
-0.007578,-0.79185,-0.349275,normal
-0.009664,1.150125,-0.349275,dos
-0.010074,0.062619,-0.349275,normal
-0.010092,1.53852,-0.069241,dos
-0.010092,2.470668,-0.013235,dos
-0.010074,0.062619,-0.349275,normal
-0.010092,3.0921,-0.069241,dos
-0.009982,-0.558813,-0.349275,normal
-0.010001,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.009979,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
0.074845,0.373335,-0.349275,normal
-0.009948,-0.558813,-0.349275,normal
-0.010006,-0.558813,-0.349275,normal
-0.009782,-0.79185,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009959,-0.558813,-0.349275,normal
-0.009989,-0.558813,-0.349275,normal
-0.009517,0.373335,5.251397,normal
-0.010049,-0.636492,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.01008,-0.248097,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.170418,0.042772,dos
-0.009955,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010092,2.703705,2.451061,dos
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.010085,-0.248097,-0.349275,probe
-0.010092,-0.636492,0.210792,dos
-0.009826,-0.79185,-0.349275,normal
-0.010017,0.684051,-0.349275,normal
-0.010092,-0.558813,3.011128,dos
-0.009712,0.373335,-0.349275,normal
-0.010092,-0.636492,0.154785,probe
-0.009963,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.098779,dos
-0.010092,2.004594,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.010074,0.062619,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010092,1.53852,-0.013235,dos
-0.010007,-0.558813,-0.349275,normal
-0.010001,-0.558813,-0.349275,normal
-0.00999,-0.558813,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010073,0.062619,-0.349275,normal
-0.009664,1.150125,-0.349275,dos
-0.010073,0.062619,-0.349275,normal
-0.00994,-0.558813,-0.349275,normal
-0.010092,4.024248,5.251397,probe
-0.010092,-0.092739,0.434819,dos
-0.009996,-0.558813,-0.349275,normal
-0.010006,-0.558813,-0.349275,normal
-0.01005,-0.092739,-0.349275,normal
-0.009979,-0.558813,-0.349275,normal
-0.010049,-0.636492,-0.349275,normal
-0.010089,0.76173,-0.349275,normal
-0.009973,-0.558813,-0.349275,normal
-0.010092,0.373335,0.042772,dos
-0.010092,-0.636492,-0.349275,probe
-0.010092,2.31531,-0.069241,dos
-0.010092,-0.636492,-0.069241,dos
-0.010092,-0.636492,-0.013235,dos
-0.010011,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.098779,dos
-0.010092,-0.636492,-0.013235,dos
-0.00996,-0.558813,-0.349275,normal
-0.010003,-0.558813,-0.349275,normal
-0.009552,0.373335,-0.349275,normal
-0.009997,-0.558813,-0.349275,normal
-0.010092,-0.325776,-0.013235,dos
-0.010074,0.062619,-0.349275,normal
-0.010092,1.849236,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.005853,-0.79185,-0.349275,normal
-0.010075,0.062619,-0.349275,normal
-0.009952,-0.558813,-0.349275,normal
-0.010092,1.383162,-0.013235,dos
-0.010092,2.004594,0.042772,dos
-0.010092,1.072446,0.490826,dos
-0.00997,-0.558813,-0.349275,normal
-0.010002,-0.558813,-0.349275,normal
-0.009958,-0.558813,-0.349275,normal
-0.010092,1.926915,0.042772,dos
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.636492,0.434819,dos
-0.009992,-0.558813,-0.349275,normal
-0.003507,-0.79185,-0.349275,normal
-0.010003,-0.558813,-0.349275,normal
-0.010092,-0.79185,0.602839,dos
-0.010049,-0.636492,-0.349275,normal
-0.010092,-0.714171,5.251397,probe
-0.01008,-0.248097,-0.349275,normal
-0.010092,3.014421,-0.013235,dos
-0.010092,-0.01506,-0.013235,dos
-0.009567,0.373335,-0.349275,normal
-0.010092,-0.636492,-0.349275,probe
-0.010092,-0.79185,-0.013235,dos
-0.010092,1.849236,0.042772,dos
-0.010021,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.009967,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.322806,probe
-0.009992,-0.558813,-0.349275,normal
-0.010092,-0.092739,-0.013235,dos
-0.010081,-0.636492,-0.349275,dos
-0.010092,-0.636492,0.098779,dos
-0.010092,-0.558813,-0.349275,normal
-0.010092,2.082273,-0.013235,dos
-0.009395,0.373335,-0.349275,normal
-0.010009,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010079,0.062619,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.010092,-0.403455,-0.013235,dos
-0.009979,-0.558813,-0.349275,normal
-0.010089,-0.248097,-0.349275,probe
-0.010092,2.392989,-0.069241,dos
-0.010092,-0.714171,-0.349275,probe
