@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-Elog(1+A)-Rlast-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,4,6,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute flag numeric
@attribute dst_bytes numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
4.997212,0.693147,0.470004,0,0,normal
5.283204,1.386294,0,0,8.575462,normal
5.42495,1.386294,0,0,7.827241,normal
0,3.912023,0.076961,1.098612,0,dos
0,1.098612,0.058269,0.693147,0,dos
5.407172,1.386294,0,0,7.120444,normal
5.463832,1.386294,0,0,6.411818,normal
10.906708,1.386294,0,0,9.025816,dos
5.407172,1.386294,0,0,7.167038,normal
0,2.564949,0.058269,0.693147,0,dos
4.983607,0.693147,0,0,0,normal
4.094345,0,0,0,0,normal
0,3.526361,0.04879,0.693147,0,dos
5.351858,1.386294,0,0,7.802618,normal
5.351858,1.386294,0,0,6.674561,normal
0,1.098612,0.076961,0.693147,0,dos
0,1.098612,0.067659,0.693147,0,dos
0,1.386294,0,0.693147,0,dos
3.806662,2.484907,0.00995,0,4.85203,normal
0,1.098612,0.067659,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
6.669498,2.772589,0,0,5.808142,normal
0,1.098612,0.039221,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
5.337538,1.386294,0,0,6.821107,normal
5.389072,1.386294,0,0,5.7301,normal
0,1.386294,0,1.098612,0,normal
4.990433,0.693147,0,0,4.663439,normal
4.990433,0.693147,0,0,4.663439,normal
0,1.098612,0.067659,1.098612,0,dos
3.828641,2.484907,0,0,4.276666,normal
5.198497,1.386294,0,0,5.170484,normal
0,1.098612,0.04879,0.693147,0,dos
0,3.828641,0.431782,1.098612,0,probe
5.676754,1.386294,0,0,6.834109,normal
0,3.73767,0.058269,0.693147,0,dos
3.7612,2.484907,0,0,4.844187,normal
4.060443,3.135494,0,0,5.141664,normal
5.446737,1.386294,0,0,7.900637,normal
2.197225,2.079442,0,0,0,probe
7.066467,2.772589,0,0,5.648974,normal
3.806662,2.484907,0,0,4.836282,normal
5.501258,1.386294,0,0,6.936343,normal
5.710427,1.386294,0,0,8.205492,normal
5.308268,1.386294,0,0,6.934397,normal
3.828641,2.484907,0,0,4.795791,normal
0,3.828641,0.058269,0.693147,0,dos
0,1.098612,0.039221,0.693147,0,dos
5.680173,1.386294,0,0,8.173011,normal
0,1.386294,0.182322,0.693147,0,dos
0,3.465736,0.067659,0.693147,0,dos
7.161622,2.772589,0,0,5.817111,normal
0,3.89182,0.039221,0.693147,0,dos
0,3.433987,0.058269,0.693147,0,dos
0,2.890372,0.067659,1.791759,0,dos
0,1.098612,0.067659,1.098612,0,dos
0.693147,1.098612,0.029559,0,0,probe
0,3.970292,0.058269,0.693147,0,dos
3.367296,1.098612,0,0,0,dos
12.230189,2.772589,0,0,5.817111,normal
3.367296,1.098612,0,0,0,dos
0,1.386294,0.067659,1.098612,0,dos
8.70996,0,0,0,0,normal
5.273,0,0,0,0,normal
3.828641,2.484907,0,0,4.276666,normal
6.25575,3.258097,0,0,0,dos
3.526361,2.484907,0,0,0,normal
6.818924,2.772589,0,0,5.916202,normal
3.828641,2.484907,0,0,4.962845,normal
5.883322,1.386294,0,0,7.304516,normal
3.433987,2.079442,0,0,0,normal
5.365976,1.386294,0,0,7.584265,normal
0,3.433987,0.04879,0.693147,0,dos
0,4.143135,0.058269,0.693147,0,dos
0,0,0.058269,0.693147,0,dos
0,3.583519,0.067659,1.098612,0,dos
0,2.70805,0.04879,0.693147,0,dos
9.419385,0,0,0,0,normal
0,2.70805,0.067659,0.693147,0,dos
5.948035,1.386294,0,0,8.779096,normal
0,3.871201,0.04879,0.693147,0,dos
5.505332,0,0,0,0,normal
5.723585,1.386294,0,0,7.042286,normal
6.248043,0.693147,0,0,1.609438,normal
3.806662,2.484907,0.336472,0,3.806662,normal
0.693147,1.098612,0,1.386294,0,probe
5.505332,1.386294,0,0,7.042286,normal
10.906708,1.386294,0,0,9.025816,dos
5.509388,1.386294,0,0,5.493061,normal
0,1.098612,0.04879,0.693147,0,dos
2.944439,2.079442,0,0,0,probe
0,3.871201,0.04879,0.693147,0,dos
5.46806,1.386294,0,0,5.736572,normal
3.806662,2.484907,0,0,4.369448,normal
4.997212,0.693147,0.470004,0,4.663439,normal
4.969813,1.386294,0,0,9.169414,normal
0,0,0,0,8.670601,u2r
0,1.386294,0.058269,0.693147,0,dos
3.367296,1.098612,0,0,0,dos
6.248043,0.693147,0,0,1.609438,normal
0,1.386294,0,1.098612,0,normal
9.008714,0,0.207014,0,0,normal
3.367296,1.098612,0,0,0,dos
0,3.044522,0.058269,0.693147,0,dos
0,2.564949,0.067659,0.693147,0,dos
0.693147,3.496508,0,1.386294,0,probe
0,1.098612,0.058269,0.693147,0,dos
0,2.302585,0.058269,0.693147,0,dos
5.874931,1.386294,0,0,5.802118,normal
0,1.098612,0.067659,0.693147,0,dos
5.313206,1.386294,0,0,8.783856,normal
0,1.098612,0,1.386294,0,probe
5.746203,1.386294,0,0,8.717355,normal
5.537334,1.386294,0,0,6.410175,normal
0,1.386294,0,1.098612,0,normal
3.806662,2.484907,0,0,4.890349,normal
5.337538,1.386294,0,0,5.921578,normal
0.693147,1.098612,0.113329,0,0,probe
0,1.098612,0.058269,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
5.463832,1.386294,0,1.94591,9.994288,normal
3.7612,2.484907,0,0,3.7612,normal
5.337538,1.098612,0,0,0,probe
2.197225,2.079442,0,0,0,probe
6.248043,0.693147,0,0,1.609438,normal
0,1.098612,0.058269,0.693147,0,dos
6.940222,3.258097,0,0,0,dos
5.717028,1.386294,0,0,9.617271,normal
5.375278,1.386294,0,0,10.185918,normal
2.197225,2.079442,0,0,0,probe
0,3.931826,0.058269,1.791759,0,dos
0,1.098612,0.076961,0.693147,0,dos
0,2.833213,0.04879,0.693147,0,dos
9.064389,2.302585,0,0,9.687878,normal
5.655992,1.386294,0,0,5.641907,normal
0,3.135494,0.04879,0.693147,0,dos
5.755742,1.386294,0,0,9.21024,normal
5.771441,1.386294,0,2.302585,0,normal
5.63479,1.386294,0,0,5.545177,normal
0,1.098612,0.058269,0.693147,0,dos
3.7612,2.484907,0,0,3.7612,normal
3.433987,2.079442,0.693147,0,0,normal
5.537334,1.386294,0,0,6.118097,normal
5.036953,1.386294,0,0,9.134323,normal
0,1.098612,0.067659,0.693147,0,dos
5.713733,1.386294,0,0,6.875232,normal
0,1.791759,0.067659,0.693147,0,dos
4.663439,1.098612,0,0,4.990433,normal
5.598422,1.386294,0,0,7.157735,normal
2.397895,2.397895,0,0,4.962845,normal
0,3.218876,0.058269,1.098612,0,dos
0,3.871201,0.04879,0.693147,0,dos
5.488938,1.386294,0,0,10.501307,normal
0,3.332205,0.058269,0.693147,0,dos
5.153292,1.386294,0,0,7.037906,normal
5.752573,1.386294,0,0,8.935509,normal
0.693147,1.098612,0.157004,0,0,probe
3.78419,2.484907,0,0,4.304065,normal
2.197225,2.079442,0,0,0,probe
0,1.098612,0.067659,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
0,3.78419,0.058269,1.791759,0,dos
6.25575,3.258097,0,0,0,dos
0,1.386294,0,1.098612,0,normal
5.899897,1.386294,0,0,5.46806,normal
0,1.098612,0.067659,1.098612,0,dos
5.347108,1.386294,0,0,7.583756,normal
0,4.025352,0,1.94591,0,normal
0,4.127134,0.058269,0.693147,0,dos
5.620401,1.386294,0,0,8.065894,normal
6.940222,3.258097,0,0,0,dos
0,3.135494,0.058269,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
0,3.295837,0.058269,0.693147,0,dos
0,1.386294,0,1.098612,0,normal
0,1.098612,0.04879,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
6.940222,3.258097,0,0,0,dos
5.451038,1.386294,0,0,5.823046,normal
13.125879,0,0,0,0,normal
0,1.098612,0.067659,0.693147,0,dos
5.749393,1.386294,0,0,5.517453,normal
5.420535,1.386294,0,0,7.870166,normal
5.826,1.386294,0,0,7.123673,normal
8.420682,0,0,0,0,normal
0,1.098612,0.04879,0.693147,0,dos
0,1.098612,0,1.386294,0,probe
0,1.386294,0,1.098612,0,normal
0,1.386294,0,1.791759,0,normal
0.693147,1.098612,0,0,0,probe
5.31812,1.386294,0,0,5.805135,normal
3.850148,2.484907,0.00995,0,4.343805,normal
0,3.871201,0.067659,0.693147,0,dos
3.89182,3.806662,0,0,3.89182,normal
5.303305,1.386294,0,0,5.68358,normal
7.586296,2.302585,0,0,11.525713,normal
5.814131,0,0,0,0,r2l
5.356586,1.386294,0,0,7.698029,normal
0,1.098612,0.058269,0.693147,0,dos
0,4.007333,0.04879,0.693147,0,dos
0,1.098612,0.067659,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
5.786897,1.386294,0,0,8.804775,normal
3.78419,2.484907,0,0,4.990433,normal
3.7612,2.484907,0,0,4.820282,normal
0,1.098612,0.058269,0.693147,0,dos
0,3.401197,0.058269,0.693147,0,dos
0,3.465736,0.058269,0.693147,0,dos
5.370638,1.386294,0,0,6.704414,normal
5.010635,1.386294,0,2.302585,10.679734,normal
5.669881,1.386294,0,0,6.473891,normal
2.197225,2.079442,0,0,0,probe
0,2.397895,0.058269,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
2.302585,2.397895,0,0,5.598422,normal
4.990433,0.693147,0,0,4.663439,normal
0,2.564949,0.058269,0.693147,0,dos
5.313206,1.386294,0,0,6.549651,normal
5.700444,1.386294,0,0,7.714231,normal
0,1.098612,0.058269,0.693147,0,dos
5.916202,1.386294,0,0,6.028279,normal
3.806662,2.484907,0,0,4.844187,normal
0,2.890372,0.058269,0.693147,0,dos
5.777652,1.386294,0,0,7.587817,normal
5.393628,1.386294,0,0,8.839711,normal
0,1.098612,0,1.098612,0,probe
5.446737,1.386294,0,0,8.078068,normal
5.308268,1.386294,0,0,8.015327,normal
0,1.098612,0.067659,0.693147,0,dos
3.610918,2.484907,0,0,4.624973,normal
5.327876,1.386294,0,0,5.7301,normal
0,2.890372,0.058269,0.693147,0,dos
5.746203,1.386294,0,0,7.719574,normal
0,3.465736,0.076961,0.693147,0,dos
4.663439,1.098612,0.693147,0,4.983607,normal
0,3.951244,0.067659,0.693147,0,dos
0,1.098612,0.039221,0.693147,0,dos
5.463832,1.386294,0,0,5.556828,normal
0,4.007333,0.067659,0.693147,0,dos
5.42495,1.386294,0,0,5.257495,normal
0,2.564949,0.058269,0.693147,0,dos
0,1.098612,0.067659,0.693147,0,dos
7.003974,2.772589,0,0,5.802118,normal
0,3.526361,0.058269,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
3.828641,2.484907,0.00995,0,4.418841,normal
0,1.098612,0,1.386294,0,probe
0,2.70805,0.058269,0.693147,0,dos
5.648974,1.386294,0,0,7.221836,normal
5.442418,1.386294,0,0,5.713733,normal
0,1.098612,0.058269,0.693147,0,dos
0,1.098612,0.067659,0.693147,0,dos
0.693147,1.098612,0,1.386294,0,probe
0,1.098612,0.04879,0.693147,0,dos
10.608934,0,0,0,0,normal
0,1.386294,0,1.098612,0,normal
0,1.098612,0.10436,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
5.393628,1.386294,0,0,6.949856,normal
5.713733,1.386294,0,0,7.844241,normal
6.190315,1.386294,0,0,8.919721,normal
6.940222,3.258097,0,0,0,dos
4.672829,2.302585,0,0,8.032685,normal
0,3.178054,0.04879,0.693147,0,dos
7.130099,2.772589,0,0,5.799093,normal
7.227662,0,0,0,0,normal
13.125879,0,0,0,0,normal
0,3.828641,0.067659,0.693147,0,dos
8.295299,2.772589,0,0,5.916202,normal
1.94591,3.135494,0.693147,0,4.70048,probe
0,1.098612,0.058269,0.693147,0,dos
5.605802,1.386294,0,0,6.82546,normal
0,1.098612,0.693147,1.098612,0,probe
5.420535,1.386294,0,0,6.311735,normal
0,1.098612,0.076961,0.693147,0,dos
5.533389,1.386294,0,0,9.019301,normal
0,1.098612,0.058269,0.693147,0,dos
5.46806,1.386294,0,0,8.078068,normal
5.855072,1.386294,0,0,7.187657,normal
0,3.367296,0.067659,0.693147,0,dos
5.17615,1.386294,0,0,7.699842,normal
3.806662,2.484907,0,0,3.806662,normal
0,3.044522,0.04879,0.693147,0,dos
6.570883,2.772589,0,0,5.638355,normal
0,2.397895,0.336472,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
5.676754,1.386294,0,0,6.352629,normal
0,1.791759,0.04879,0.693147,0,dos
0.693147,1.098612,0.693147,0,0,probe
5.402677,1.386294,0,0,6.510258,normal
5.303305,1.386294,0,0,7.862112,normal
0,2.639057,0.09531,0.693147,0,dos
6.940222,3.258097,0,0,0,dos
0,2.197225,0.058269,0.693147,0,dos
0,1.098612,0.04879,0.693147,0,dos
0,3.367296,0.067659,1.098612,0,dos
5.802118,1.386294,0,0,8.838117,normal
2.564949,0,0,0,0,normal
0,3.89182,0.04879,0.693147,0,dos
6.511745,2.772589,0,0,5.805135,normal
5.4161,1.386294,0,0,7.600402,normal
5.697093,1.386294,0,0,5.645447,normal
0,1.098612,0.039221,0.693147,0,dos
0,3.89182,0.058269,0.693147,0,dos
7.276556,2.772589,0,0,5.799093,normal
3.367296,1.098612,0,0,0,dos
0,3.73767,0.058269,0.693147,0,dos
0,3.610918,0.067659,1.098612,0,dos
2.197225,2.079442,0,0,0,probe
3.828641,2.484907,0,0,4.89784,normal
0,3.218876,0.058269,0.693147,0,dos
3.7612,2.484907,0,0,4.828314,normal
5.733341,1.386294,0,0,7.900637,normal
0,3.89182,0.067659,0.693147,0,dos
3.73767,2.484907,0,0,4.382027,normal
0,1.098612,0.058269,1.098612,0,dos
5.533389,0,0,0,0,normal
0,3.931826,0.058269,0.693147,0,dos
4.204693,4.025352,0,0,2.944439,normal
7.085901,2.772589,0,0,5.913503,normal
0,0,0,0.693147,0,dos
0,2.302585,0.14842,0.693147,0,dos
3.806662,2.484907,0,0,3.806662,normal
0,2.70805,0.04879,0.693147,0,dos
3.433987,3.258097,0,0,0,normal
0,1.098612,0.058269,0.693147,0,dos
0,1.098612,0.04879,0.693147,0,dos
5.342334,1.386294,0,0,6.045005,normal
2.197225,2.079442,0,0,0,probe
7.033506,2.772589,0,0,5.799093,normal
5.303305,1.386294,0,0,6.862758,normal
5.793014,1.386294,0,0,5.723585,normal
5.666427,1.386294,0,0,8.81937,normal
3.828641,2.484907,0,0,5.01728,normal
0,1.098612,0.067659,1.098612,0,dos
15.796312,4.158883,0,0,14.178133,normal
0,3.828641,0.058269,0.693147,0,dos
5.605802,1.386294,0,0,8.071219,normal
5.817111,1.386294,0,0,6.175867,normal
0,3.583519,0,0.693147,0,dos
0,3.555348,0,1.386294,0,probe
3.401197,2.484907,0,0,0,normal
5.713733,1.386294,0,0,7.867489,normal
5.78996,1.386294,0,0,9.468465,normal
0,3.688879,0.04879,0.693147,0,dos
0,1.098612,0.693147,1.098612,0,probe
5.808142,1.386294,0,0,9.415971,normal
2.70805,3.044522,0,0,3.637586,normal
3.806662,2.484907,0,0,3.806662,normal
0,2.890372,0.058269,0.693147,0,dos
0,3.871201,0.039221,0.693147,0,dos
0,3.496508,0,0,0,r2l
2.197225,2.079442,0,0,0,probe
5.774552,1.386294,0,0,10.033682,normal
0,3.970292,0.058269,0.693147,0,dos
0,1.098612,0.086178,1.098612,0,dos
0,1.386294,0.165514,0.693147,0,dos
5.303305,1.386294,0,0,6.862758,normal
0,1.386294,0,1.098612,0,normal
4.779123,2.302585,0,0,8.764366,normal
8.898639,0,0,0,0,normal
0,2.639057,0.086178,0.693147,0,dos
0,3.931826,0.058269,1.791759,0,dos
4.983607,0.693147,0,0,4.663439,normal
0,1.098612,0.067659,1.098612,0,dos
2.197225,2.079442,0,0,0,probe
0,2.564949,0.04879,0.693147,0,dos
5.451038,1.386294,0,0,10.268443,normal
4.276666,0,0,0,0,normal
5.746203,1.386294,0,0,10.016995,normal
0,3.465736,0.058269,0.693147,0,dos
0,2.639057,0.04879,0.693147,0,dos
3.044522,2.079442,0,0,0,probe
7.007601,2.772589,0,0,5.805135,normal
14.601519,0,0,0,0,normal
0,1.386294,0,0.693147,0,normal
5.83773,2.302585,0,1.94591,9.017241,normal
5.802118,1.386294,0,0,8.365207,normal
3.78419,2.484907,0,0,4.234107,normal
4.70953,2.484907,0,0,3.526361,normal
6.473891,2.772589,0,0,5.805135,normal
5.463832,1.386294,0,0,6.833032,normal
5.438079,1.386294,0,0,6.981006,normal
0,3.951244,0.058269,0.693147,0,dos
5.743003,1.386294,0,0,7.516433,normal
5.09375,1.386294,0,0,9.033484,normal
5.713733,1.386294,0,0,6.59987,normal
0.693147,1.098612,0.336472,0,0,probe
0,3.610918,0.058269,1.098612,0,dos
3.828641,2.484907,0.00995,0,4.330733,normal
0,1.098612,0.04879,0.693147,0,dos
5.777652,1.386294,0,0,9.705524,normal
0,1.098612,0.058269,0.693147,0,dos
5.442418,1.386294,0,0,6.345636,normal
5.105945,1.386294,0,0,8.997642,normal
0,3.433987,0.058269,0.693147,0,dos
10.468688,0.693147,0.277632,0,0,normal
5.575949,1.386294,0,0,10.226295,normal
3.806662,2.484907,0,0,4.219508,normal
5.31812,1.386294,0,0,9.033603,normal
0,2.772589,0,0.693147,0,dos
0,1.098612,0.04879,0.693147,0,dos
5.375278,1.386294,0,0,7.446585,normal
5.655992,1.386294,0,0,5.68358,normal
7.739794,2.772589,0,0,5.820083,normal
6.25575,3.258097,0,0,0,dos
0,3.828641,0.058269,1.791759,0,dos
2.197225,2.079442,0,0,0,probe
4.521789,2.484907,0,0,0,normal
5.463832,1.386294,0,0,7.230563,normal
0,3.871201,0.067659,0.693147,0,dos
3.78419,2.484907,0,0,4.330733,normal
0,1.386294,0,1.098612,0,normal
0,1.098612,0.693147,1.098612,0,probe
5.666427,1.386294,0,0,6.356108,normal
0,1.098612,0.058269,0.693147,0,dos
0,3.332205,0.058269,0.693147,0,dos
5.799093,1.386294,0,0,8.233769,normal
0,2.397895,0.139762,0.693147,0,dos
2.484907,0,0,0,0,normal
0,3.496508,0.04879,0.693147,0,dos
0,3.555348,0.350657,2.079442,0,probe
5.710427,1.386294,0,0,5.739793,normal
7.227662,0,0,0,0,normal
5.342334,1.386294,0,0,8.784315,normal
0,1.098612,0.067659,0.693147,0,dos
0,3.135494,0.04879,0.693147,0,dos
7.365813,2.772589,0,0,5.793014,normal
0,3.583519,0.058269,0.693147,0,dos
0,1.386294,0,1.098612,0,normal
0,2.70805,0.058269,0.693147,0,dos
0,1.386294,0,1.098612,0,normal
0,1.098612,0.058269,0.693147,0,dos
5.375278,1.098612,0,0,0,probe
5.693732,1.386294,0,0,7.600902,normal
2.197225,2.079442,0,0,0,probe
0,1.098612,0.693147,1.098612,0,probe
4.983607,0.693147,0.405465,0,4.663439,normal
0,2.70805,0.058269,0.693147,0,dos
6.940222,3.258097,0,0,0,dos
0,1.098612,0.067659,0.693147,0,dos
0.693147,0.693147,0,1.386294,0,probe
0,1.098612,0.058269,0.693147,0,dos
5.908083,1.386294,0,0,5.963579,normal
5.913503,1.386294,0,0,6.304449,normal
5.66296,1.386294,0,0,6.830874,normal
0,1.098612,0.04879,0.693147,0,dos
3.806662,2.484907,0,0,4.394449,normal
0,2.890372,0.058269,0.693147,0,dos
3.89182,3.806662,0,0,3.89182,normal
5.783825,1.386294,0,0,7.026427,normal
0.693147,0.693147,0,1.386294,0,probe
6.857514,2.772589,0,0,5.805135,normal
0,0,0.067659,1.098612,0,dos
0,1.098612,0.04879,0.693147,0,dos
0,3.433987,0.04879,0.693147,0,dos
7.140453,3.135494,0,0,7.804659,r2l
5.32301,1.386294,0,0,7.822044,normal
3.828641,2.484907,0.039221,0,4.820282,normal
0,2.944439,0.058269,0.693147,0,dos
5.32301,1.386294,0,0,8.757312,normal
6.464588,0,0,0,0,normal
0,2.197225,0.04879,0.693147,0,dos
5.713733,1.386294,0,0,8.550048,normal
3.433987,2.079442,0,0,0,normal
0,1.098612,0.058269,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
5.231109,1.386294,0,0,7.992607,normal
7.480428,2.772589,0,0,5.796058,normal
0,0,0.04879,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
4.634729,2.484907,0,0,0,normal
5.451038,1.386294,0,0,7.622175,normal
5.257495,1.386294,0,0,9.633842,normal
0,3.091042,0.058269,0.693147,0,dos
5.347108,1.386294,0,0,7.741099,normal
5.159055,1.386294,0,0,7.793587,normal
5.356586,1.386294,0,0,6.6995,normal
5.902633,1.386294,0,0,7.046647,normal
5.342334,1.386294,0,0,6.796824,normal
5.693732,1.386294,0,0,6.380123,normal
10.906708,1.386294,0,0,9.025816,dos
5.446737,1.386294,0,0,5.929589,normal
0,1.098612,0.067659,1.098612,0,dos
0,3.135494,0.04879,0.693147,0,dos
0,1.098612,0.693147,1.098612,0,probe
2.079442,2.397895,0,0,6.016157,normal
0.693147,0.693147,0,1.386294,0,probe
0,3.931826,0.058269,1.791759,0,dos
5.525453,1.386294,0,0,5.602119,normal
4.369448,2.995732,0.076961,0,0,normal
0,1.098612,0.058269,0.693147,0,dos
5.480639,1.386294,0,0,5.860786,normal
5.463832,1.386294,0,0,7.436028,normal
0,3.135494,0.067659,0.693147,0,dos
3.465736,2.484907,0,0,0,normal
6.25575,3.258097,0,0,0,dos
0,2.197225,0.058269,0.693147,0,dos
5.609472,1.386294,0,0,8.262301,normal
0,1.098612,0.04879,0.693147,0,dos
6.940222,3.258097,0,0,0,dos
5.214936,1.386294,0,0,9.098291,normal
0,3.044522,0.058269,0.693147,0,dos
0,1.386294,0.058269,0.693147,0,dos
0,1.098612,0.058269,1.098612,0,dos
0,2.833213,0.058269,0.693147,0,dos
6.553933,3.135494,0,0,7.635787,normal
5.389072,1.386294,0,0,6.508769,normal
0,1.098612,0.198851,0.693147,0,dos
3.89182,3.806662,0,0,3.89182,normal
7.227662,2.772589,0,0,5.811141,normal
0,3.178054,0.04879,0.693147,0,dos
0,1.098612,0.693147,1.098612,0,probe
5.361292,1.386294,0,0,9.201501,normal
5.676754,1.386294,0,0,10.169614,normal
0,3.850148,0.067659,1.791759,0,dos
0,1.098612,0.04879,0.693147,0,dos
0,2.639057,0.058269,0.693147,0,dos
5.743003,1.386294,0,0,6.192362,normal
5.429346,1.386294,0,0,7.130099,normal
5.379897,1.386294,0,0,8.432071,normal
5.356586,1.386294,0,0,7.676474,normal
0,1.098612,0.076961,0.693147,0,dos
5.934894,1.386294,0,0,9.440817,normal
3.433987,2.484907,0,0,0,normal
3.806662,2.484907,0,0,4.867534,normal
0,3.555348,0.067659,1.791759,0,dos
0,1.098612,0.058269,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
7.515889,2.772589,0,0,5.805135,normal
0,1.098612,0.058269,0.693147,0,dos
0.693147,0.693147,0.371564,0,0,probe
5.690359,1.386294,0,0,7.315884,normal
0,1.098612,0.058269,0.693147,0,dos
5.641907,1.386294,0,0,8.24722,normal
5.910797,1.386294,0,0,7.526718,normal
6.940222,3.258097,0,0,0,dos
0,1.386294,0,1.098612,0,normal
3.850148,2.484907,0,0,4.317488,normal
5.472271,1.386294,0,0,8.126223,normal
5.638355,1.386294,0,0,8.104099,normal
0,2.397895,0.058269,0.693147,0,dos
0,3.295837,0.058269,0.693147,0,dos
5.857933,1.386294,0,0,6.12905,normal
5.463832,3.135494,0,0,6.645091,normal
6.508769,2.772589,0,0,5.805135,normal
4.663439,1.098612,0,0,0,normal
3.78419,2.484907,0,0,4.912655,normal
5.820083,3.135494,0,0,6.959399,normal
5.645447,1.386294,0,0,8.309185,normal
9.236203,0.693147,0.512824,0,0,normal
5.7301,1.386294,0,0,8.219595,normal
0,1.098612,0.058269,0.693147,0,dos
7.098376,2.772589,0,0,5.820083,normal
0.693147,1.098612,0,0,0,probe
5.746203,1.386294,0,0,9.084777,normal
8.70996,0,0,0,0,normal
6.940222,3.258097,0,0,0,dos
3.828641,2.484907,0,0,4.912655,normal
0,3.433987,0.04879,0.693147,0,dos
0,3.7612,0.058269,0.693147,0,dos
3.806662,2.484907,0,0,4.859812,normal
0,3.931826,0.04879,0.693147,0,dos
5.590987,1.386294,0,0,9.339261,normal
5.393628,1.386294,0,0,6.206576,normal
0,1.098612,0.067659,1.098612,0,dos
5.616771,1.386294,0,0,8.485083,normal
0,1.098612,0.067659,0.693147,0,dos
12.229638,2.772589,0,0,5.808142,normal
5.855072,1.386294,0,0,9.005037,normal
5.337538,1.386294,0,0,6.504288,normal
6.618739,0,0,0,0,normal
0,1.098612,0.058269,0.693147,0,dos
5.774552,1.386294,0,0,6.285998,normal
5.525453,1.386294,0,0,8.878637,normal
7.236339,2.772589,0.693147,0,5.971262,normal
4.663439,1.098612,0,0,4.990433,normal
0,1.098612,0.058269,0.693147,0,dos
3.433987,2.079442,0,0,0,normal
0,1.098612,0.058269,0.693147,0,dos
0,2.197225,0.067659,1.098612,0,dos
5.805135,1.386294,0,0,7.302496,normal
3.806662,2.484907,0,0,3.806662,normal
0,3.828641,0.405465,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
2.944439,2.079442,0,0,0,probe
0,1.098612,0.09531,0.693147,0,dos
6.464588,0,0,0,0,normal
5.209486,2.995732,0,0,0,normal
0,1.386294,0.470004,0.693147,0,dos
6.823286,2.772589,0,0,5.799093,normal
0.693147,1.098612,0.086178,0,0,probe
5.743003,1.386294,0,0,7.26333,normal
0,1.098612,0.076961,1.098612,0,dos
0,3.610918,0.058269,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
3.828641,2.484907,0,0,4.418841,normal
0,1.098612,0.067659,1.098612,0,dos
0,3.433987,0.058269,0.693147,0,dos
5.332719,1.386294,0,0,5.749393,normal
5.402677,1.386294,0,0,7.212294,normal
5.513429,1.386294,0,0,6.694562,normal
0,1.386294,0,1.098612,0,normal
0,1.098612,0.058269,0.693147,0,dos
3.850148,2.484907,0,0,3.850148,normal
6.940222,3.258097,0,0,0,dos
3.850148,2.484907,0,0,3.850148,normal
5.910797,1.386294,0,2.197225,6.052089,normal
0,4.143135,0.693147,1.098612,0,probe
0,2.302585,0.131028,0.693147,0,dos
5.455321,1.386294,0,0,8.318254,normal
5.347108,1.386294,0,0,7.052721,normal
4.644391,2.302585,0,0,7.278629,normal
5.616771,1.386294,0,0,7.591862,normal
4.663439,1.098612,0,0,4.990433,normal
2.302585,3.044522,0,0,3.663562,normal
5.666427,1.386294,0,0,8.904902,normal
0,2.772589,0.067659,1.791759,0,dos
0.693147,1.098612,0,1.386294,0,probe
0,3.713572,0.04879,0.693147,0,dos
0,1.098612,0.04879,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
5.278115,1.386294,0,0,7.673688,normal
0,1.098612,0.076961,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
5.771441,1.386294,0,0,8.740497,normal
5.375278,1.386294,0,0,8.461258,normal
7.173192,2.772589,0,0,5.913503,normal
5.442418,1.386294,0,0,6.144186,normal
0,1.94591,0.058269,0.693147,0,dos
3.828641,2.484907,0,0,3.828641,normal
0,3.555348,0.058269,1.791759,0,dos
0,1.098612,0.058269,0.693147,0,dos
9.2322,0,0,1.94591,0,normal
3.7612,2.484907,0,0,4.330733,normal
5.826,1.386294,0,0,6.476972,normal
0,3.367296,0.058269,0.693147,0,dos
0,3.610918,0.067659,1.098612,0,dos
