@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-Elog(1+A)-Rlast-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
5.652489,1.386294,0,normal
0,1.098612,0.058269,dos
0,2.397895,0,probe
0,1.098612,0.067659,dos
9.550591,0,0,normal
0,1.386294,0.223144,dos
0,3.7612,0.058269,dos
0,2.302585,0.04879,dos
3.828641,2.484907,0,normal
3.806662,2.484907,0,normal
5.407172,1.386294,0,normal
0,3.465736,0.058269,dos
2.197225,2.079442,0,probe
3.828641,2.484907,0.693147,normal
0,1.098612,0.41871,probe
6.940222,3.258097,0,dos
0,1.098612,0.067659,dos
5.351858,1.386294,0,normal
0,1.386294,0,normal
5.726848,1.386294,0,normal
0,3.73767,0.058269,dos
5.463832,1.386294,0,normal
0,1.386294,0,normal
0,3.871201,0.04879,dos
2.197225,2.079442,0,probe
5.652489,1.386294,0,normal
3.433987,2.079442,0,normal
5.351858,1.386294,0,normal
5.703782,1.386294,0,normal
5.267858,1.386294,0,normal
3.850148,2.484907,0,normal
0,1.098612,0.693147,probe
8.027803,2.772589,0,normal
4.158883,0,0,normal
0,1.098612,0.058269,dos
5.888878,1.386294,0,normal
7.021084,2.772589,0,normal
7.124478,2.772589,0,normal
0,1.098612,0.058269,dos
5.680173,1.386294,0,normal
7.118016,3.135494,0,r2l
0,3.332205,0.058269,dos
5.676754,1.386294,0,normal
5.446737,1.386294,0,normal
0,1.098612,0.058269,dos
2.197225,2.079442,0,probe
7.452402,2.772589,0.512824,normal
5.241747,1.386294,0,normal
4.990433,0.693147,0,normal
5.488938,1.386294,0,normal
0,3.73767,0.04879,dos
5.680173,1.386294,0,normal
0,0,0.10436,dos
0,3.465736,0.058269,dos
0,1.386294,0,normal
3.7612,2.484907,0,normal
0,1.386294,0,normal
6.556778,2.772589,0.693147,normal
5.433722,1.386294,0,normal
0,1.098612,0.076961,dos
5.68358,1.386294,0,normal
0,3.496508,0.058269,dos
3.610918,2.484907,0,normal
0,1.098612,0.058269,dos
3.526361,2.484907,0,normal
5.961005,2.302585,0.058269,normal
7.102499,0,0,normal
0,1.098612,0.058269,dos
5.645447,1.386294,0,normal
0,0.693147,0.693147,probe
10.906708,1.386294,0,dos
5.438079,1.386294,0,normal
6.25575,3.258097,0,dos
0,1.098612,0.067659,dos
9.12685,0,0,normal
0,2.833213,0.067659,dos
10.906708,1.386294,0,dos
5.411646,1.386294,0,normal
5.472271,1.386294,0,normal
5.762051,1.386294,0,normal
0,3.555348,0.04879,dos
0,4.007333,0.10436,dos
5.46806,1.386294,0,normal
3.526361,2.484907,0,normal
7.144407,2.772589,0,normal
0,1.098612,0.058269,dos
5.648974,1.386294,0,normal
5.433722,1.386294,0,normal
5.4161,1.386294,0,normal
0,1.098612,0.04879,dos
8.446985,2.772589,0,normal
5.379897,1.386294,0,normal
0,1.098612,0.04879,dos
0,1.098612,0.076961,dos
0,0.693147,0.667829,probe
7.155396,2.772589,0,normal
6.940222,3.258097,0,dos
0,1.386294,0,normal
5.283204,1.386294,0,normal
5.720312,1.386294,0,normal
0,2.833213,0.058269,dos
0,3.610918,0.067659,dos
0,3.465736,0.067659,dos
5.68358,1.386294,0,normal
9.087721,2.772589,0,normal
0,1.098612,0,probe
5.347108,1.386294,0,normal
5.283204,1.386294,0,normal
5.814131,1.386294,0,normal
5.545177,1.386294,0,normal
0,1.386294,0,normal
0,0,0,dos
0,1.098612,0.04879,dos
0,2.70805,0.058269,dos
0,1.098612,0.693147,probe
0,3.871201,0.067659,dos
0,2.639057,0.058269,dos
6.907755,2.772589,0,normal
3.806662,2.484907,0,normal
5.525453,1.386294,0,normal
5.765191,1.386294,0,normal
0.693147,0.693147,0.215111,probe
5.590987,1.386294,0,normal
0,1.098612,0.058269,dos
6.107023,1.386294,0,normal
0,3.555348,0.067659,dos
0,2.70805,0.04879,dos
0,3.663562,0,dos
3.78419,2.484907,0.029559,normal
6.940222,3.258097,0,dos
0,3.218876,0.04879,dos
0,1.098612,0.067659,dos
3.828641,2.484907,0.00995,normal
3.806662,2.484907,0,normal
0,1.098612,0.076961,dos
0,3.871201,0.058269,dos
0,1.386294,0,normal
3.806662,2.484907,0,normal
0,3.178054,0.058269,dos
0,1.386294,0,normal
0,1.098612,0.067659,dos
3.850148,2.484907,0,normal
0,1.098612,0.067659,dos
5.327876,1.386294,0,normal
3.367296,1.098612,0,dos
6.940222,3.258097,0,dos
3.850148,2.484907,0.00995,normal
0,0,0.058269,dos
7.386471,2.772589,0,normal
0,3.912023,0.04879,dos
6.618739,0,0,normal
0,0,0.058269,dos
0,1.098612,0.067659,dos
0,1.098612,0.058269,dos
5.774552,1.386294,0,normal
0,1.098612,0.139762,dos
0,0,0.067659,dos
0.693147,1.098612,0.04879,probe
0,3.610918,0.067659,dos
5.438079,1.386294,0,normal
0,2.639057,0.058269,dos
8.466742,0,0,normal
5.866468,1.386294,0,normal
5.429346,1.386294,0,normal
5.666427,1.386294,0,normal
0,1.098612,0.058269,dos
0,4.007333,0.067659,dos
0,3.178054,0.058269,dos
0,1.098612,0.067659,dos
3.828641,2.484907,0,normal
0,0.693147,0.693147,probe
5.056246,1.386294,0,normal
0,1.386294,0.058269,dos
5.4161,1.386294,0,normal
6.371612,2.772589,0,normal
0,3.871201,0.04879,dos
5.583496,1.386294,0,normal
5.497168,1.386294,0,normal
0,0,0.04879,dos
5.327876,1.386294,0,normal
4.828314,2.302585,0,normal
0,3.828641,0.067659,dos
3.806662,2.484907,0,normal
0,3.218876,0.058269,dos
5.267858,1.386294,0,normal
3.806662,2.484907,0,normal
5.31812,1.386294,0,normal
0,3.178054,0.058269,dos
5.758902,1.386294,0,normal
6.940222,3.258097,0,dos
2.197225,2.079442,0,probe
5.817111,3.135494,0,normal
0,1.098612,0.058269,dos
0,3.871201,0.058269,dos
5.4161,1.386294,0,normal
6.940222,3.258097,0,dos
0,3.828641,0.04879,dos
0,3.401197,0.058269,dos
3.806662,2.484907,0.019803,normal
0,1.098612,0.04879,dos
3.806662,2.484907,0,normal
5.26269,1.386294,0,normal
5.379897,1.386294,0,normal
0,1.098612,0.04879,dos
0,1.098612,0.058269,dos
6.940222,3.258097,0,dos
3.367296,1.098612,0,dos
8.70996,0,0,normal
5.26269,0,0,normal
7.355641,2.772589,0,normal
5.765191,1.386294,0,normal
0.693147,0.693147,0,probe
5.429346,1.386294,0,normal
0,1.098612,0.058269,dos
3.433987,2.079442,0.693147,normal
4.663439,1.098612,0.223144,normal
0,1.098612,0.058269,dos
5.347108,1.386294,0,normal
5.866468,1.386294,0,normal
0,3.218876,0.04879,dos
5.855072,1.386294,0,normal
0,3.433987,0.058269,dos
0,1.098612,0.067659,dos
0,1.098612,0.693147,probe
2.302585,2.397895,0,normal
0,3.688879,0.058269,dos
5.236442,1.386294,0,normal
0,1.098612,0.04879,dos
2.197225,2.079442,0,probe
3.78419,2.484907,0,normal
5.351858,1.386294,0,normal
5.361292,1.386294,0,normal
5.7301,1.386294,0,normal
5.880533,1.386294,0,normal
3.828641,2.484907,0.00995,normal
0,1.386294,0.086178,dos
7.541152,2.772589,0,normal
0,3.526361,0.058269,dos
0,1.098612,0.076961,dos
5.488938,1.386294,0,normal
0,1.94591,0.058269,dos
3.7612,2.484907,0,normal
7.914252,2.772589,0.693147,normal
5.774552,1.386294,0,normal
3.806662,2.484907,0,normal
5.347108,1.386294,0,normal
5.129899,1.386294,0,normal
4.663439,1.098612,0,normal
5.641907,1.386294,0,normal
0.693147,0.693147,0.405465,probe
5.814131,0,0,r2l
0,1.098612,0.058269,dos
5.442418,1.386294,0,normal
6.580639,2.302585,0,normal
5.455321,1.386294,0,normal
0,3.091042,0.04879,dos
10.906708,1.386294,0,dos
6.25575,3.258097,0,dos
0,0,0.693147,dos
5.808142,1.386294,0,normal
7.433075,0,0,normal
5.799093,1.386294,0,normal
3.367296,1.098612,0,dos
5.7301,1.386294,0,normal
3.806662,2.484907,0,normal
6.777647,2.772589,0,normal
0,3.931826,0.067659,dos
5.56452,1.386294,0,normal
5.459586,1.386294,0,normal
3.367296,1.098612,0.019803,dos
5.648974,1.386294,0,normal
5.765191,1.386294,0,normal
0,2.397895,0.09531,dos
0,1.098612,0.058269,dos
0,3.178054,0.067659,dos
0,1.098612,0.067659,dos
5.398163,1.386294,0,normal
7.123673,3.135494,0,r2l
3.367296,1.098612,0.04879,dos
6.508769,2.772589,0,normal
5.46806,1.386294,0,normal
6.940222,3.258097,0,dos
0,1.098612,0.058269,dos
0,1.098612,0.058269,dos
5.459586,1.386294,0,normal
5.676754,1.386294,0,normal
3.78419,2.484907,0.00995,normal
0.693147,1.098612,0.09531,probe
5.429346,1.386294,0,normal
5.762051,1.386294,0,normal
0,3.931826,0.058269,dos
5.641907,1.386294,0,normal
4.997212,0.693147,0.470004,normal
0,1.098612,0.113329,dos
0,2.70805,0.058269,dos
5.393628,1.386294,0,normal
5.796058,1.386294,0,normal
0,1.386294,0.122218,dos
3.78419,2.484907,0,normal
3.7612,2.484907,0,normal
5.768321,1.386294,0,normal
7.586296,2.772589,0,normal
0,3.7612,0.04879,dos
0,3.526361,0.058269,dos
3.367296,1.098612,0,dos
5.402677,1.386294,0,normal
3.526361,2.484907,0,normal
0,2.564949,0.058269,dos
0,3.583519,0.058269,dos
0,1.098612,0.04879,dos
13.125879,0,0,normal
0,1.098612,0,probe
5.446737,1.386294,0,normal
5.786897,1.386294,0,normal
5.420535,1.386294,0,normal
5.746203,1.386294,0,normal
0,1.098612,0,probe
5.075174,1.386294,0,normal
0,1.098612,0.058269,dos
5.703782,1.386294,0,normal
3.850148,2.484907,0,normal
0,1.098612,0.04879,dos
7.871693,2.772589,0,normal
5.814131,1.386294,0,normal
5.303305,1.386294,0,normal
7.676937,2.772589,0,normal
0,1.098612,0.058269,dos
5.273,0,0,normal
0,3.044522,0.067659,dos
5.342334,1.386294,0,normal
5.003946,1.386294,0,normal
0,1.386294,0,normal
4.997212,0.693147,0.470004,normal
6.940222,3.258097,0,dos
6.899723,2.772589,0,normal
0,3.135494,0.058269,dos
3.850148,2.484907,0,normal
6.565265,2.772589,0,normal
2.197225,2.079442,0,probe
0,1.098612,0.04879,dos
6.70196,2.772589,0.693147,normal
0,3.555348,0.058269,dos
0,1.098612,0.058269,dos
0,1.098612,0.04879,dos
5.455321,1.386294,0,normal
6.940222,3.258097,0,dos
6.25575,3.258097,0,dos
0,2.70805,0.067659,dos
5.26269,1.386294,0,normal
0,1.098612,0.693147,probe
5.308268,0,0,normal
2.197225,2.079442,0,probe
5.379897,1.386294,0,normal
5.42495,1.386294,0,normal
0,2.564949,0.04879,dos
10.906708,1.386294,0,dos
0,1.098612,0.067659,dos
5.313206,1.386294,0,normal
6.783325,2.772589,0,normal
0,1.098612,0.058269,dos
9.416297,0,0,normal
5.786897,1.386294,0,normal
7.038784,0,0,normal
0,1.098612,0.058269,dos
0,0,0.04879,dos
0,1.098612,0.067659,dos
5.379897,1.386294,0,normal
0,1.098612,0.039221,dos
0,1.098612,0.058269,dos
5.283204,1.386294,0,normal
5.762051,1.386294,0,normal
0,1.386294,0,normal
5.214936,2.995732,0.285179,normal
0,2.564949,0.04879,dos
0.693147,1.098612,0.165514,probe
3.367296,1.098612,0,dos
0,1.098612,0.04879,dos
0,1.098612,0.058269,dos
9.217713,0,0,normal
5.805135,1.386294,0,normal
0,1.098612,0.067659,dos
5.669881,1.386294,0,normal
12.074471,0,0,normal
0,2.772589,0.076961,dos
0,3.663562,0.058269,dos
5.739793,1.386294,0,normal
0,2.397895,0.173953,dos
7.539027,2.772589,0,normal
9.490998,0,0,normal
3.526361,2.484907,0,normal
0,3.850148,0.067659,dos
5.828946,1.386294,0,normal
3.850148,2.484907,0,normal
5.834811,3.135494,0,normal
5.710427,1.386294,0,normal
6.940222,3.258097,0,dos
3.828641,2.484907,0.00995,normal
0,3.091042,0.04879,dos
6.967909,3.135494,0,normal
0,1.098612,0.693147,probe
5.049856,1.386294,0,normal
3.7612,2.484907,0,normal
0,3.218876,0.067659,dos
5.869297,1.386294,0,normal
5.283204,1.386294,0,normal
0,2.639057,0.058269,dos
5.379897,1.386294,0,normal
0,3.583519,0.058269,dos
0,1.098612,0.067659,dos
7.925519,2.772589,0,normal
5.950643,0,0,normal
6.940222,3.258097,0,dos
0,1.386294,0,normal
0,2.890372,0.067659,dos
0,1.386294,0,normal
0,3.465736,0.067659,dos
2.197225,2.079442,0,probe
3.583519,3.988984,0,normal
5.700444,1.386294,0,normal
5.762051,1.386294,0,normal
5.872118,1.386294,0,normal
8.259199,2.302585,0,normal
0,0.693147,0,normal
5.68358,1.386294,0,normal
0,1.098612,0.067659,dos
5.758902,1.386294,0,normal
4.663439,1.098612,0,normal
5.762051,1.386294,0,normal
5.493061,1.386294,0,normal
5.438079,1.386294,0,normal
0.693147,1.098612,0.029559,probe
5.866468,1.386294,0,normal
0,1.098612,0.04879,dos
1.94591,3.135494,0.693147,probe
0,2.302585,0.198851,dos
0,3.871201,0.04879,dos
5.768321,1.386294,0,normal
5.505332,0,0,normal
0,4.127134,0.067659,dos
5.874931,1.386294,0,normal
0,1.098612,0.067659,dos
8.023552,0,0,normal
0,1.098612,0.058269,dos
0,1.098612,0.076961,dos
5.375278,1.386294,0,normal
0,3.871201,0.067659,dos
7.273786,2.772589,0,normal
5.484797,1.386294,0,normal
3.806662,2.484907,0,normal
0,1.098612,0.04879,dos
0,1.098612,0.067659,dos
0,1.098612,0.076961,dos
0,1.098612,0.693147,probe
5.869297,1.386294,0,normal
0,2.70805,0.067659,dos
0,3.871201,0.058269,dos
5.459586,1.386294,0,normal
5.817111,1.386294,0,normal
0,2.302585,0.223144,dos
0,3.218876,0.058269,dos
5.347108,1.386294,0,normal
0,2.564949,0.058269,dos
8.979794,0,0,normal
0,1.098612,0,probe
4.369448,2.995732,0.405465,normal
0,1.098612,0.067659,dos
5.811141,1.386294,0,normal
0,1.098612,0.039221,dos
0.693147,0.693147,0,probe
5.375278,1.098612,0,probe
0,1.098612,0.058269,dos
0,3.73767,0.058269,dos
0,1.386294,0,normal
5.860786,1.386294,0,normal
5.758902,1.386294,0,normal
0,0.693147,0.693147,probe
3.828641,2.484907,0.00995,normal
0,3.401197,0.157004,dos
5.762051,1.386294,0,normal
3.89182,3.806662,0.405465,normal
3.850148,2.484907,0.254642,normal
5.894403,1.386294,0,normal
5.66296,1.386294,0,normal
6.914731,3.135494,0,normal
5.886104,1.386294,0,normal
5.659482,1.386294,0,normal
5.602119,1.386294,0,normal
0,4.043051,0.058269,dos
0,1.386294,0,normal
6.940222,3.258097,0,dos
6.940222,3.258097,0,dos
5.117994,1.386294,0,normal
0,1.098612,0.076961,dos
5.814131,1.386294,0,normal
0,4.127134,0.067659,dos
5.743003,1.386294,0,normal
0,1.098612,0.058269,dos
0,1.098612,0.058269,dos
3.526361,2.484907,0.693147,normal
5.129899,1.386294,0,normal
5.356586,1.386294,0,normal
5.655992,1.386294,0,normal
8.495561,0,0,normal
0,2.197225,0.04879,dos
5.749393,1.386294,0,normal
0,1.098612,0.058269,dos
0,1.098612,0.058269,dos
5.659482,1.386294,0,normal
5.225747,1.386294,0,normal
0,2.890372,0.058269,dos
0,1.098612,0.067659,dos
4.077537,3.135494,0,normal
0,3.433987,0.058269,dos
5.736572,1.386294,0,normal
3.850148,2.484907,0.00995,normal
3.806662,2.484907,0,normal
6.520621,2.772589,0.285179,normal
5.733341,1.386294,0,normal
5.356586,1.386294,0,normal
5.652489,1.386294,0,normal
0,1.098612,0.067659,dos
0.693147,1.098612,0.086178,probe
0,1.098612,0.04879,dos
6.940222,3.258097,0,dos
3.526361,2.484907,0,normal
0,1.098612,0.058269,dos
2.564949,0,0,normal
0,3.401197,0.058269,dos
0,1.386294,0,normal
0,1.386294,0,normal
7.596894,2.772589,0,normal
5.666427,1.386294,0,normal
6.484635,2.772589,0,normal
5.726848,1.386294,0,normal
5.220356,1.386294,0,normal
0,1.098612,0.058269,dos
6.940222,3.258097,0,dos
0,1.098612,0,probe
6.421622,2.772589,0,normal
0,3.178054,0.067659,dos
6.940222,3.258097,0,dos
0,2.564949,0.058269,dos
0.693147,0.693147,0.182322,probe
2.197225,2.079442,0,probe
0,3.688879,0.058269,dos
0,1.098612,0.067659,dos
0,1.098612,0.058269,dos
0,1.098612,0.058269,dos
0,1.098612,0.067659,dos
0,1.098612,0.076961,dos
0,2.302585,0.04879,dos
7.130099,3.135494,0,r2l
5.648974,1.386294,0,normal
5.267858,1.386294,0,normal
0,1.386294,0.254642,dos
0,3.73767,0.04879,dos
0,0.693147,0.693147,probe
5.438079,1.386294,0,normal
0,1.098612,0.086178,dos
0,3.688879,0.04879,dos
0,0.693147,0.693147,probe
0,2.302585,0.058269,dos
0,1.098612,0.058269,dos
7.432484,2.772589,0,normal
5.429346,1.386294,0,normal
0,1.098612,0.131028,dos
5.66296,1.386294,0,normal
0,1.098612,0.058269,dos
0,1.386294,0.19062,dos
0,0,0.058269,dos
5.572154,1.386294,0,normal
0,1.098612,0.058269,dos
5.541264,1.386294,0,normal
5.826,1.386294,0,normal
4.983607,0.693147,0,normal
0,3.178054,0.04879,dos
5.236442,1.386294,0,normal
5.814131,0,0,r2l
6.672033,2.772589,0,normal
4.976734,1.386294,0,normal
5.497168,1.386294,0,normal
7.26403,2.772589,0,normal
0,1.386294,0,normal
0,3.332205,0.076961,dos
5.659482,1.386294,0,normal
2.197225,2.079442,0,probe
4.997212,0.693147,0,normal
5.723585,1.386294,0,normal
0,2.639057,0.058269,dos
5.429346,1.386294,0,normal
5.46806,1.386294,0,normal
10.906708,1.386294,0,dos
3.828641,2.484907,0,normal
0,1.386294,0.04879,dos
0,2.397895,0.058269,dos
0.693147,0.693147,0,probe
5.720312,1.386294,0,normal
2.197225,2.079442,0,probe
0,1.098612,0.058269,dos
0,1.098612,0.067659,dos
0,0,0.10436,dos
0,1.098612,0.693147,probe
5.375278,1.386294,0,normal
0,1.098612,0.058269,dos
0,1.098612,0.067659,dos
0,3.850148,0.058269,dos
0,0,0.04879,dos
0,3.78419,0.04879,dos
5.786897,1.386294,0,normal
5.337538,1.386294,0,normal
0,3.465736,0.04879,dos
5.733341,1.386294,0,normal
5.713733,1.386294,0,normal
5.70711,1.386294,0,normal
0,2.197225,0.058269,dos
4.990433,1.386294,0,normal
6.972606,2.772589,0,normal
3.78419,2.484907,0.00995,normal
0.693147,1.098612,0.19062,probe
10.906708,1.386294,0,dos
3.828641,2.484907,0,normal
5.26269,0,0,normal
5.814131,0,0,r2l
5.442418,1.386294,0,normal
5.537334,1.386294,0,normal
9.550591,0,0,normal
5.703782,1.386294,0,normal
3.806662,2.484907,0.00995,normal
0,1.098612,0.058269,dos
0,4.127134,0.04879,dos
5.214936,2.995732,0.693147,normal
3.526361,2.484907,0,normal
0,2.397895,0.357674,dos
5.676754,1.386294,0,normal
3.7612,2.484907,0,normal
3.806662,2.484907,0,normal
0,3.433987,0.058269,dos
3.828641,2.484907,0,normal
0,3.044522,0.058269,dos
6.76273,2.772589,0,normal
5.337538,1.386294,0,normal
0,3.526361,0.113329,dos
5.968708,1.386294,0,normal
5.003946,1.386294,0,normal
6.25575,3.258097,0,dos
6.940222,3.258097,0,dos
5.472271,1.386294,0,normal
5.288267,1.386294,0,normal
0,2.197225,0,probe
2.197225,2.079442,0,probe
5.883322,1.386294,0,normal
0,1.098612,0.058269,dos
0,1.098612,0.688135,probe
3.7612,2.484907,0,normal
0,3.7612,0.058269,dos
2.197225,2.079442,0,probe
0,3.401197,0.058269,dos
2.197225,2.079442,0,probe
0,1.386294,0,normal
5.823046,1.386294,0,normal
8.898639,0,0,normal
5.446737,3.135494,0,normal
0.693147,1.098612,0,probe
5.897154,1.386294,0,normal
5.337538,1.386294,0,normal
3.78419,2.484907,0,normal
0,3.135494,0.058269,dos
0,2.70805,0.067659,dos
3.7612,2.484907,0,normal
7.335634,2.772589,0,normal
7.110696,3.135494,0,r2l
0,3.178054,0.04879,dos
5.7301,1.386294,0,normal
0,1.098612,0.41871,probe
5.332719,1.386294,0,normal
0,2.70805,0.058269,dos
0,1.386294,0,normal
2.079442,2.397895,0,normal
0,3.688879,0.04879,dos
0,1.098612,0.058269,dos
0,3.367296,0.058269,dos
4.663439,1.098612,0.198851,normal
3.828641,2.484907,0,normal
5.723585,1.386294,0,normal
0,1.098612,0.058269,dos
5.541264,1.386294,0,normal
4.997212,0.693147,0,normal
2.197225,2.397895,0,normal
0,1.791759,0.067659,dos
0.693147,0.693147,0,probe
0,2.397895,0.04879,dos
5.802118,1.386294,0,normal
5.733341,1.386294,0,normal
0,1.098612,0.058269,dos
0,1.098612,0.04879,dos
3.871201,2.484907,0,normal
5.673323,1.386294,0,normal
0,1.098612,0.131028,dos
3.7612,2.484907,0,normal
10.906708,1.386294,0,dos
5.313206,1.386294,0,normal
5.66296,1.386294,0,normal
5.63479,1.386294,0,normal
5.802118,1.386294,0,normal
4.406719,2.302585,0,normal
0,0,0.067659,dos
5.768321,1.386294,0,normal
6.248043,0.693147,0,normal
0,2.564949,0.058269,dos
0,1.386294,0,normal
0,3.610918,0.067659,dos
0,3.526361,0.04879,dos
0,1.098612,0.058269,dos
0,2.397895,0.058269,dos
0,1.098612,0.04879,dos
0,1.098612,0.058269,dos
9.927839,4.158883,0,normal
3.850148,2.484907,0,normal
0,3.044522,0.058269,dos
7.939515,2.772589,0,normal
5.42495,1.386294,0,normal
2.564949,0,0,normal
7.109062,3.135494,0,r2l
10.906708,1.386294,0,dos
7.081709,2.772589,0,normal
5.645447,1.386294,0,normal
4.983607,0.693147,0,normal
0,1.098612,0.058269,dos
0,3.295837,0.067659,dos
0,3.828641,0.04879,dos
0,3.637586,0.058269,dos
3.433987,2.079442,0,normal
5.669881,1.386294,0,normal
0,3.850148,0.058269,dos
5.509388,1.386294,0,normal
0,3.610918,0.04879,dos
0,3.912023,0.058269,dos
0,1.098612,0.067659,dos
6.801283,2.772589,0.693147,normal
0,1.386294,0,normal
5.365976,1.386294,0,normal
0,0.693147,0.693147,probe
0,0.693147,0.693147,probe
3.806662,2.484907,0,normal
4.663439,1.098612,0,normal
4.663439,1.098612,0.405465,normal
5.26269,0,0,normal
0,0.693147,0.693147,probe
0,1.098612,0.198851,dos
4.330733,2.302585,0,normal
0,1.098612,0.067659,dos
0,3.610918,0.067659,dos
5.820083,1.386294,0,normal
0,1.386294,0,normal
5.4161,1.386294,0,normal
0,1.098612,0.322083,dos
0,1.098612,0.04879,dos
0,1.386294,0.405465,dos
5.713733,1.386294,0,normal
5.752573,1.386294,0,normal
0,1.098612,0.058269,dos
2.197225,2.079442,0,probe
0,2.564949,0.058269,dos
5.204007,1.386294,0,normal
0,3.526361,0.04879,dos
0,2.70805,0.067659,dos
0,1.098612,0.058269,dos
3.850148,2.484907,0,normal
5.814131,1.386294,0,normal
5.488938,1.386294,0,normal
4.521789,2.484907,0,normal
0,3.73767,0.076961,dos
0.693147,1.098612,0,probe
5.370638,1.386294,0,normal
0,3.401197,0.09531,dos
3.828641,2.484907,0,normal
0,1.386294,0,normal
4.983607,1.386294,0,normal
3.828641,2.484907,0.00995,normal
5.159055,1.386294,0,normal
7.388328,2.772589,0,normal
4.634729,2.484907,0,normal
5.68358,1.386294,0,normal
0,1.098612,0.067659,dos
3.806662,2.484907,0,normal
0,1.386294,0,normal
5.594711,1.386294,0,normal
0,4.060443,0.067659,dos
5.648974,1.386294,0,normal
0,1.386294,0,normal
7.244942,2.772589,0,normal
0,4.007333,0.067659,dos
0,1.098612,0,probe
3.828641,2.484907,0,normal
6.248043,0.693147,0,normal
5.68358,1.386294,0,normal
0,3.713572,0.04879,dos
0,1.098612,0.076961,dos
5.361292,1.386294,0,normal
0,0.693147,0,normal
0,3.931826,0.058269,dos
5.288267,1.386294,0,normal
0.693147,1.098612,0.039221,probe
6.25575,3.258097,0,dos
2.197225,2.079442,0,probe
4.997212,0.693147,0.405465,normal
5.802118,1.386294,0,normal
0,3.73767,0.04879,dos
5.950643,0,0,normal
0,0.693147,0.693147,probe
5.484797,1.386294,0,normal
7.353082,3.135494,0,normal
5.831882,1.386294,0,normal
5.463832,1.386294,0,normal
5.438079,1.386294,0,normal
0,2.397895,0.058269,dos
0,3.73767,0.067659,dos
0,2.772589,0.058269,dos
0,3.970292,0.04879,dos
3.806662,2.484907,0,normal
0,1.098612,0.04879,dos
2.564949,0,0,normal
5.828946,1.386294,0,normal
0,0,0.131028,dos
0,1.098612,0.693147,probe
6.751101,2.772589,0,normal
5.866468,1.386294,0,normal
6.045005,2.302585,0,normal
0,1.386294,0,normal
5.713733,1.386294,0,normal
0,1.386294,0.067659,dos
0.693147,1.098612,0.405465,probe
0,3.178054,0.04879,dos
3.828641,2.484907,0,normal
5.645447,1.386294,0,normal
0,2.772589,0.067659,dos
0,1.386294,0.076961,dos
2.197225,2.079442,0,probe
3.850148,2.484907,0,normal
0,3.178054,0.058269,dos
5.723585,1.386294,0,normal
0,3.970292,0.693147,probe
5.765191,1.386294,0,normal
0,1.386294,0,normal
0,3.713572,0.058269,dos
0,3.828641,0.058269,dos
0,1.098612,0.058269,dos
5.802118,1.386294,0,normal
0,1.098612,0.04879,dos
3.78419,2.484907,0.00995,normal
3.433987,3.258097,0,normal
0,2.833213,0.058269,dos
0,2.397895,0.14842,dos
0,2.833213,0.058269,dos
0,1.098612,0.067659,dos
3.850148,2.484907,0,normal
3.78419,2.484907,0.00995,normal
0,1.098612,0.058269,dos
3.367296,1.098612,0,dos
5.817111,1.386294,0,normal
5.32301,1.386294,0,normal
0,1.098612,0.058269,dos
3.433987,2.079442,0,normal
0,1.098612,0.058269,dos
5.680173,1.386294,0,normal
5.420535,1.386294,0,normal
0,1.098612,0.086178,dos
5.384495,1.386294,0,normal
0,1.386294,0,normal
3.526361,2.484907,0,normal
6.692084,2.772589,0,normal
0.693147,0.693147,0,probe
0,3.637586,0.058269,dos
5.356586,1.386294,0,normal
5.420535,1.386294,0,normal
7.26543,2.772589,0,normal
3.526361,2.484907,0,normal
0,3.583519,0.058269,dos
4.990433,0.693147,0.470004,normal
0,1.098612,0.067659,dos
0,1.098612,0.067659,dos
0,3.555348,0.350657,probe
5.438079,1.386294,0,normal
0,3.688879,0.067659,dos
0,3.433987,0.067659,dos
3.7612,2.484907,0.00995,normal
0,3.89182,0.067659,dos
0,3.583519,0.058269,dos
0,3.526361,0.04879,dos
3.78419,2.484907,0.019803,normal
0,1.386294,0,normal
0,1.098612,0.058269,dos
0,1.098612,0.067659,dos
5.01728,3.988984,0,normal
3.218876,2.484907,0,normal
5.78996,1.386294,0,normal
0,1.098612,0.058269,dos
0,3.295837,0.058269,dos
5.298317,1.386294,0,normal
5.736572,1.386294,0,normal
0.693147,0.693147,0,probe
0,1.098612,0.058269,dos
4.983607,0.693147,0,normal
2.197225,2.079442,0,probe
0,1.386294,0,normal
0,2.302585,0.058269,dos
5.713733,1.386294,0,normal
0,3.931826,0.067659,dos
5.723585,1.386294,0,normal
0,0,0,r2l
0,1.098612,0.058269,dos
0,1.098612,0.039221,dos
0,1.098612,0.067659,dos
0,1.098612,0.067659,dos
7.687997,2.772589,0,normal
5.407172,1.386294,0,normal
0,1.098612,0.058269,dos
5.313206,1.386294,0,normal
9.514142,2.772589,0,normal
0,1.386294,0.09531,dos
0.693147,0.693147,0,probe
5.805135,1.386294,0,normal
